JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
1310901300,13109,13,せんだいざかいせき,仙台坂遺跡,品川区 東大井四丁目,[縄文時代（後期）][古墳時代][奈良時代][平安時代][近代],包蔵地・屋敷・その他（工場跡）,[近世]ピット　土坑　石垣,縄文土器　石器　石弾　土錘　石棒　自然遺物　土師器　陶磁器　瓦　土製品　土錘　鉄製品　煙管　銭貨　ガラス製品　蝋石　獣骨,139.7403673,35.60697621
1310901400,13109,14,さいこうじかいづか,西光寺貝塚,品川区 大井四丁目,[縄文時代（中期～後期）][古墳時代],貝塚・包蔵地,"",縄文土器　打斧　須恵器,139.7328131,35.60031371
1310901500,13109,15,おおいかしまいせき,大井鹿島遺跡,品川区 大井五丁目,[縄文時代][古墳時代][奈良時代][近世],包蔵地・集落,[古墳時代][奈良時代]竪穴式住居跡　[近世]土坑　室状遺構,縄文土器　土師器　須恵器　陶磁器　紡錘車　土錘　釘　煙管　銭貨,139.7301397,35.59667274
1310901600,13109,16,おおもりかいづか,大森貝塚,品川区 大井六丁目,[縄文時代（中期～晩期）],包蔵地・集落・貝塚,[縄文時代]住居　溝,縄文土器　石斧　石鏃　石皿　磨石　滑車形耳飾　石棒　土偶　土版　骨角器　貝製品　人骨,139.7303114,35.59305438
1310901700,13109,17,えばらやかたあと,荏原館跡,品川区 旗の台三丁目,[中世],城館,[中世]土塁,"",139.7080605,35.60455922
1310901800,13109,18,"",品川区No.18遺跡,品川区 南品川五丁目,[古墳時代],古墳,"",須恵器　円筒埴輪　人物埴輪,139.7416467,35.60782891
1310901900,13109,19,おおいはやしちょうこふん,大井林町古墳,品川区 東大井四丁目,[古墳時代],古墳,円墳,"",139.7411009,35.60679337
1310902000,13109,20,おおいこうえんないこふん,大井公園内古墳,品川区 東大井四丁目,[古墳時代],古墳,円墳,円筒埴輪,139.7409449,35.60532457
1310902100,13109,21,かねこやまいせき,金子山遺跡,品川区 西大井四丁目,[中世],城館,"","",139.7196823,35.59370406
1310902200,13109,22,かじわらしやかたあと,梶原氏館跡,品川区 東大井三丁目,[縄文時代（中期）],城館,"","",139.7380697,35.60181908
1310902300,13109,23,しながわだいば（だいいち）いせき,品川台場（第一）遺跡,品川区 東品川五丁目,[近世],その他（台場）,"","",139.7556128,35.6250581
1310902400,13109,24,おおいかねこやまおうけつぼぐん,大井金子山横穴墓群,品川区 西大井四丁目,[古墳時代][奈良時代],横穴墓,横穴墓（古墳～奈良２基）,鉄鏃　刀子　人骨,139.7205441,35.59394495
1310902500,13109,25,はりまのくにみかづきはんもりけかみやしきあといせき,播磨国三日月藩森家上屋敷跡遺跡,品川区 上大崎三丁目,[近世],屋敷,[近世]上屋敷跡・上水施設・下水施設等,陶磁器　瓦,139.7164976,35.63288776
1310902600,13109,26,じゅしょうじいせき,寿昌寺遺跡,品川区 東五反田三丁目,[近世],その他の墓,[近世]甕棺墓　木棺墓,常滑甕　土製人形等,139.7301923,35.62916453
1310902700,13109,27,みょうこくじきたいせき,妙国寺北遺跡,品川区 南品川二丁目,[近世],社寺地,砂利採掘坑　石垣　土坑,陶磁器　瓦　鋳型　墓石　仏具,139.7434728,35.61231165
1310902800,13109,28,いけだやまいせき,池田山遺跡,品川区 東五反田五丁目,[近世],屋敷,水路　土坑　ピット,陶磁器　瓦　土器,139.7227202,35.62978169
1310902900,13109,29,みなみしながわいしづみごがんいせき,南品川石積護岸遺跡,品川区 南品川一丁目,[近世],その他（護岸跡）,石積護岸,陶磁器,139.744527,35.61387532
1310903000,13109,30,みつぎいせき,三木遺跡,品川区 西品川三丁目,[縄文時代（早期～後期）][古墳時代],包蔵地,溝状遺構　ピット,縄文土器　石器　土師器,139.7289666,35.61491723
1311200100,13112,1,からすやまいせき,烏山遺跡,世田谷区 北烏山六丁目　 北烏山七丁目　 北烏山八丁目　 北烏山九丁目,[旧石器時代][縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][近世],集落,ピット　陥穴　円形土坑　溝　畝　道路,縄文土器　石器　土師器　石墨　陶磁器　銭貨　煙管,139.59153,35.67412332
1311200200,13112,2,ほんいせいせき,本伊勢遺跡,世田谷区 上祖師谷一丁目　上祖師谷二丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.5984894,35.66311113
1311200300,13112,3,そしがやおおみちきたいせき,祖師谷大道北遺跡,世田谷区 上祖師谷六丁目　上祖師谷七丁目　給田一丁目,[旧石器時代][縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック　[縄文時代]住居　竪穴　[古墳時代]住居　[中世][近世]井戸　地下式土坑　[時期不明]ピット　溝,ナイフ形石器　削器　縄文土器　石器　土師器　鉄鏃　陶器　カワラケ　土師質土器　羽釜　内耳鍋　鉄片　石臼　板碑　漆器　桶,139.596436,35.659981
1311200400,13112,4,かすやはちまんじんじゃ,粕谷八幡神社,世田谷区 粕谷一丁目　 粕谷二丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.611902,35.66315993
1311200500,13112,5,めぐりさわきたいせき,廻沢北遺跡,世田谷区 船橋七丁目　 千歳台四丁目,[旧石器時代][縄文時代（早期～後期）][近世],集落,[旧石器時代]ブロック　[縄文時代]住居　集石土坑　土坑　土壙　[近世]溝,ナイフ形石器　尖頭器　細石刃　細石刃核　掻器　削器　彫器　錐　斧形石器　敲石　石核　縄文土器　土製品　陶磁器　和釘　玩具,139.6152536,35.65838154
1311200600,13112,6,とうがくいんいせき,東覚院遺跡,世田谷区 千歳台四丁目　 千歳台五丁目,[中世][近世],包蔵地,[中世]地下式土壙,朱塗土器　板碑,139.6124427,35.65667294
1311200700,13112,7,つりがねいけきたいせき,釣鐘池北遺跡,世田谷区 上祖師谷三丁目　 祖師谷六丁目,[縄文時代（早期～晩期）][平安時代][中世][近世],集落,[縄文時代]住居　集石土坑　土坑　ピット　[平安時代][中世][近世]竪穴　ピット　土坑　溝　炭窯,縄文土器　打斧　磨斧　石鏃　土製円板　大珠　土師器　須恵器　土師質土器　陶磁器　カワラケ　銭貨,139.6035377,35.65423201
1311200800,13112,8,きぬたしょうがっこうまえおうけつぼぐん,砧小学校前横穴墓群,世田谷区 成城一丁目,[古墳時代],横穴墓,"",人骨,139.5981209,35.63537324
1311200900,13112,9,きぬたちゅうがっこういせき,砧中学校遺跡,世田谷区 成城一丁目　 成城三丁目,[旧石器時代][縄文時代（早期～晩期）][弥生時代][古墳時代][平安時代][近世],集落,[縄文時代]住居址　土坑　集石　ピット　礫群　[弥生時代]住居址　[古墳時代]住居址　古墳周溝　[古（以降）]集石土坑　土坑　ピット　溝　[近世]竪穴　土坑　ピット　溝,（縄文）縄文土器・石器　（弥生）土器、　（古墳）土師器・須恵器・石器・刀子　（近世）陶器,139.6006734,35.63379948
1311201002,13112,10-2,きぬたちゅうがっこうこふんぐん2ごうこふん,砧中学校古墳群2号古墳,世田谷区 成城一丁目,[古墳時代],古墳,"","",139.6026937,35.63488369
1311201003,13112,10-3,きぬたちゅうがっこうこふんぐん3ごうこふん,砧中学校古墳群3号古墳,世田谷区 成城一丁目,[古墳時代],古墳,円墳　[古墳時代]周溝,"",139.6017589,35.6335968
1311201004,13112,10-4,きぬたちゅうがっこうこふんぐん4ごうこふん,砧中学校古墳群4号古墳,世田谷区 成城一丁目,[古墳時代],古墳,※遺跡範囲のすべてが、世田谷区史跡砧中学校古墳群四号墳 円墳　[古墳時代]周溝　幅5～10ｍ　深2ｍ,土師器　直刀,139.6018616,35.63283375
1311201005,13112,10-5,きぬたちゅうがっこうこふんぐん5ごうこふん,砧中学校古墳群5号古墳,世田谷区 成城一丁目,[古墳時代],古墳,方墳,"",139.6025804,35.63256549
1311201006,13112,10-6,きぬたちゅうがっこうこふんぐん6ごうこふん,砧中学校古墳群6号古墳,世田谷区 成城一丁目,[古墳時代],古墳,円墳,土師器　須恵器　直刀　刀子　鉄鏃　耳環　ガラス玉　歯,139.6034605,35.63282779
1311201007,13112,10-7,きぬたちゅうがっこうこふんぐん7ごうこふん,砧中学校古墳群7号古墳,世田谷区 成城一丁目,[古墳時代],古墳,"","",139.6026937,35.63488369
1311201008,13112,10-8,きぬたちゅうがっこうこふんぐん8ごうこふん,砧中学校古墳群8号古墳,世田谷区 成城一丁目,[古墳時代],古墳,円墳[古墳時代]周溝,土師器　須恵器,139.600336,35.63324509
1311201009,13112,10-9,きぬたちゅうがっこうこふんぐん9ごうふん,砧中学校古墳群9号墳,世田谷区 成城一丁目,[古墳時代],古墳,古墳周溝,刀子,139.6012895,35.63365045
1311201800,13112,18,しものしんめいいせき,下神明遺跡,世田谷区 成城一丁目　成城三丁目,[旧石器時代][縄文時代（早期・中期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック　ブロック　礫群　[縄文時代]土坑　ピット　土坑　[古墳時代]住居址　[平安時代]住居址　[近世]溝　土坑　ピット　溝,（旧石器）石器・剥片　（縄文）縄文土器・石器　（古墳）土師器・石器　（平安）土師器・須恵器・砥石　（近世）煙管,139.5990011,35.63509307
1311201900,13112,19,かみのしんめいいせき,上神明遺跡,世田谷区 成城四丁目　 成城五丁目,[旧石器時代][縄文時代（早期～晩期）][弥生時代][古墳時代][平安時代][中世][近世],集落,[縄文時代]住居　土坑　[弥生時代][古墳時代]住居　ピット群　方形周溝墓,石器　縄文土器　弥生土器　土師器　須恵器　鉄製品　土製品,139.5923661,35.6414265
1311202000,13112,20,かみのしんめいおうけつぼぐん,上神明横穴墓群,世田谷区 成城四丁目,[古墳時代],横穴墓,"",人骨,139.5921314,35.64018666
1311202100,13112,21,せいじょうがくえんおうけつぼぐん,成城学園横穴墓群,世田谷区 成城六丁目,[古墳時代],横穴墓,"","",139.6011518,35.64216405
1311202200,13112,22,ひがしのはらいせき,東之原遺跡,世田谷区 成城六丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.5986874,35.64361844
1311202300,13112,23,みやのはらいせき,宮之原遺跡,世田谷区 喜多見四丁目,[旧石器時代][縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]集石　[弥生時代]住居　[古墳時代]住居,縄文土器　石器　弥生土器　土師器　須恵器　灰釉陶器　鉄鏃　刀子　鉄製農工具　土師質土器　瓦　砥石　土器片錘　土錘,139.5935426,35.62879711
1311202400,13112,24,てんじんづかこふん,天神塚古墳,世田谷区 喜多見四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,"",139.5968285,35.62662704
1311202500,13112,25,いなりづかこふん,稲荷塚古墳,世田谷区 喜多見四丁目,[古墳時代],古墳,※遺跡範囲のすべてが、世田谷区指定史跡稲荷塚古墳となっています。 円墳　[古墳時代]横穴式石室,土師器　須恵器　鉄鏃　刀子　玉類　直刀　圭頭大刀　耳環　骨片,139.5968872,35.6273663
