"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度"
1330301100,13303,11,"","瑞穂町№11遺跡","瑞穂町 石畑","[中世][近世]","","","陶器",139.3606657,35.76982462
1330301200,13303,12,"みねたいせき","峰田遺跡","瑞穂町 殿ヶ谷","[縄文時代（中期）]","包蔵地","","縄文土器 石器",139.3620514,35.77046311
1330301300,13303,13,"たきたいせき","滝田遺跡","瑞穂町 殿ヶ谷","[中世][近世]","","","土師質土器",139.3635964,35.77244973
1330301400,13303,14,"","瑞穂町№14遺跡","瑞穂町 石畑","[縄文時代（中期）]","包蔵地","","縄文土器",139.3625933,35.76994806
1330301500,13303,15,"","瑞穂町№15遺跡","瑞穂町 殿ヶ谷","[縄文時代（中期）][古墳時代][奈良時代]","包蔵地","土坑","縄文土器 土師器 陶器 石皿",139.363253,35.76779775
1330301600,13303,16,"","瑞穂町№16遺跡","瑞穂町 殿ヶ谷","[中世][近世]","","","",139.3652652,35.76712181
1330301700,13303,17,"","瑞穂町№17遺跡","瑞穂町 殿ヶ谷","[旧石器時代]","包蔵地","","尖頭器",139.3584481,35.75729499
1330301800,13303,18,"","瑞穂町№18遺跡","瑞穂町 駒形富士山","[中世][近世]","地下式横穴","","",139.3627437,35.79052622
1330301900,13303,19,"","瑞穂町№19遺跡","瑞穂町 石畑","[縄文時代（中期）]","包蔵地","","縄文土器 打斧 石鏃 石皿 磨石",139.3614946,35.77596477
1330302000,13303,20,"むらやまやかたあと","村山館跡","瑞穂町 殿ヶ谷","[中世]","城館","[中世]空堀 土塁","",139.3616055,35.7677568
1330302100,13303,21,"いしはたさやまみねいせき","石畑狭山嶺遺跡","瑞穂町 石畑","[縄文時代（前期～中期）][奈良時代][平安時代][近世]","包蔵地","[縄文時代]集石 土坑","縄文土器 打斧 礫器 石槍 石鏃 掻器 ピエス・エスキーユ トランシェ様石器 石皿 磨石 凹石 敲石 須恵器 陶磁器 素焼土器 擂鉢 砥石",139.3649965,35.77744102
1330302200,13303,22,"たきたひがしいせき","滝田東遺跡","瑞穂町 殿ヶ谷","[縄文時代（中期）][奈良時代]","集落","[縄文時代]住居 配石炉 [奈]住居","縄文土器 石斧 土師器 須恵器",139.3629307,35.77104957
