JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
1321501900,13215,19,,国立市№19遺跡,国立市 谷保,[平安時代],包蔵地,,土師器 須恵器
1321502000,13215,20,せきいものあと,関鋳物址,国立市 谷保,[中世][近世],その他（鋳物工房跡）,[中世]周溝 [近世]土坑 [近世]建物址 焼土址 井戸址 溝状遺構 建物址 柱穴,板碑 陶磁器類 銅製品 鉄製品 銭貨 瓦 砥石 石臼 鋳型 鋳型関連遺物 羽口 小型坩堝 スラグ 土製品 鉄滓
1321502100,13215,21,ばいりんいせき,梅林遺跡,国立市 谷保,[縄文時代（中期）][奈良時代][平安時代][中世][近世],包蔵地,[中世]溝状遺構,縄文土器 石斧 土師器 須恵器 鋳型 坩堝 三又状土製品 羽口 陶磁器
1321502200,13215,22,しもやぼいせき,下谷保遺跡,国立市 谷保,[縄文時代（早期・中期）][古墳時代][平安時代][中世],集落,[縄文時代]住居 竪穴状遺構 集石 土坑 [古墳時代]住居 土坑,縄文土器 打斧 局部磨製石斧 礫器 石槍 石鏃 掻器 楔形石器 石皿 磨石 スタンプ形石器 凹石 敲石 砥石 土師器 須恵器 管玉 陶磁器
1321502300,13215,23,しもやぼこふんぐん,下谷保古墳群,国立市 谷保,[古墳時代],古墳群,,
1321500201,13215,23-1,しもやぼ1ごうふん,下谷保1号墳,国立市 谷保,[古墳時代],古墳,※遺跡範囲のすべてが国立市指定史跡下谷保1号墳となっています。 [古墳時代]横穴式石室 周溝,鉄鏃 板状鉄製品 直刀 刀装具
1321500202,13215,23-2,しもやぼ2ごうふん,下谷保2号墳,国立市 谷保,[古墳時代],古墳,円墳,
1321500203,13215,23-3,しもやぼ3ごうふん,下谷保3号墳,国立市 谷保,[古墳時代],古墳,円墳,
1321500204,13215,23-4,しもやぼ4ごうふん,下谷保4号墳,国立市 谷保,[古墳時代],古墳,,直刀
1321500205,13215,23-5,やぼこふん,谷保古墳,国立市 谷保,[古墳時代],古墳,円墳?,
1321500206,13215,23-6,しもやぼ5ごうふん,下谷保5号墳,国立市 谷保,[古墳時代],古墳,円墳,須恵器
1321500207,13215,23-7,,国立市№23-7遺跡,国立市 谷保,[古墳時代],古墳,円墳 [古墳時代]周溝,
1321500208,13215,23-8,しもやぼ6ごうふん,下谷保6号墳,国立市 谷保,[古墳時代],古墳,[古墳時代]周溝,
1321500209,13215,23-9,しもやぼ7ごうふん,下谷保7号墳,国立市 谷保,[古墳時代],古墳,[古墳時代]（河原石積）横穴式石室,
1321500210,13215,23-10,しもやぼ8ごうふん,下谷保8号墳,国立市 谷保,[古墳時代],古墳,[古墳時代]周溝,
1321500211,13215,23-11,しもやぼ9ごうふん,下谷保9号墳,国立市 谷保,[古墳時代],古墳,[古墳時代]石室1基,鉄製品 石製品 ガラス製品 直刀 鉄鏃 刀子 毛抜き
1321500212,13215,23-12,しもやぼ10ごうふん,下谷保10号墳,国立市 谷保,[古墳時代],古墳,円墳 [古墳時代]石室1基 L字状墓3基,須恵器
1321502400,13215,24,やぼとうほういせき,谷保東方遺跡,国立市 谷保,[縄文時代（中期）][古墳時代][平安時代][近世],集落,[縄文時代]住居 敷石住居 焼土 ピット 埋甕 [古墳時代]土坑 [平安時代]土坑 [近世]溝状遺構,縄文土器 打斧 磨斧 礫器 石鏃 石匙 石皿 磨石 石棒 三角柱状土製品 土師器 陶磁器
1321502500,13215,25,やぼとうほうおうけつぼ,谷保東方横穴墓,国立市 谷保,[奈良時代],横穴墓,,人骨 刀子
1321502600,13215,26,,国立市№26遺跡,国立市 谷保,[縄文時代][平安時代],包蔵地,,縄文土器 土師器 須恵器
1321502700,13215,27,,国立市№27遺跡,国立市 東四丁目,[平安時代],包蔵地,[平安時代]溝状遺構,須恵器
1321502800,13215,28,いしづかこふん,石塚古墳,国立市 谷保,[古墳時代],古墳,[古墳時代]周溝?,
1321502900,13215,29,ばいりん1ごうおうけつぼ（ばいりんいせき）,梅林1号横穴墓（梅林遺跡）,国立市 谷保,[奈良時代？],横穴墓,[古墳時代]横穴墓1基,
