17965	アサダ	[カバノキ科]	[Betulaceae]	[カバノキ科]	[Betulaceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17966	アサダ	[カバノキ科]	[Betulaceae]	[カバノキ科]	[Betulaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17967	ハンノキ属	[カバノキ科]	[Betulaceae]	[カバノキ科]	[Betulaceae]	果苞	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17968	アカガシ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	殻斗	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17969	アカガシ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17970	アカガシ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	幼果	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17971	コナラ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17972	コナラ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	殻斗	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17973	コナラ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17974	コナラ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	幼果	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17975	ナラガシワ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17976	ナラガシワ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	殻斗	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17977	ナラガシワ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17978	ナラガシワ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	幼果	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17979	コナラ属	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	芽	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17980	コナラ属	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17981	クリ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17982	クリ	[ブナ科]	[Fagaceae]	[ブナ科]	[Fagaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17983	ケヤキ	[ニレ科]	[Ulmaceae]	[ニレ科]	[Ulmaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17984	エノキ	[アサ科]	[Cannabaceae]	[ニレ科]	[Ulmaceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17985	ムクノキ	[アサ科]	[Cannabaceae]	[ニレ科]	[Ulmaceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17986	ヤマグワ	[クワ科]	[Moraceae]	[クワ科]	[Moraceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17987	コウゾ	[クワ科]	[Moraceae]	[クワ科]	[Moraceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17988	ヤドリギ属	[マツグミ科]	[Loranthaceae]	[ヤドリギ科]	[Loranthaceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17989	ホオノキ	[モクレン科]	[Magnoliaceae]	[モクレン科]	[Magnoliaceae]	種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17990	マツブサ	[マツブサ科]	[Schisandraceae]	[マツブサ科]	[Schisandraceae]	種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17991	キイチゴ属	[バラ科]	[Rosaceae]	[バラ科]	[Rosaceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17992	サクラ属サクラ節	[バラ科]	[Rosaceae]	[バラ科]	[Rosaceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17993	フジ属	[マメ科]	[Fabaceae(Leguminosae)]	[マメ科]	[Leguminosae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17994	フジ属	[マメ科]	[Fabaceae(Leguminosae)]	[マメ科]	[Leguminosae]	芽	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17995	フジ属	[マメ科]	[Fabaceae(Leguminosae)]	[マメ科]	[Leguminosae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17996	サンショウ	[ミカン科]	[Rutaceae]	[ミカン科]	[Rutaceae]	種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17997	カラスザンショウ	[ミカン科]	[Rutaceae]	[ミカン科]	[Rutaceae]	種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17998	キハダ	[ミカン科]	[Rutaceae]	[ミカン科]	[Rutaceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
17999	アカメガシワ	[トウダイグサ科]	[Euphorbiaceae]	[トウダイグサ科]	[Euphorbiaceae]	種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18000	ウルシ属	[ウルシ科]	[Anacardiaceae]	[ウルシ科]	[Anacardiaceae]	核	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18001	ミツバウツギ	[ミツバウツギ科]	[Staphyleaceae]	[ミツバウツギ科]	[Staphyleaceae]	種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18002	イロハモミジ	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18003	イロハモミジ近似種	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18004	イタヤカエデ	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18005	イタヤカエデ	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	果実・種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18006	カジカエデ	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	葉	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18007	カジカエデ	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	果実・種子	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18008	ミツデカエデ	[ムクロジ科]	[Sapindaceae]	[カエデ科]	[Aceraceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
18009	トチノキ	[ムクロジ科]	[Sapindaceae]	[トチノキ科]	[Hippocastanaceae]	果実	多摩ニュータウン遺跡No.796遺跡	13：東京都	八王子市堀之内5号ほか	35.636667	139.390556	縄文時代	辻誠一郎－南木睦彦－鈴木三男－能城修一－千野裕道	1986	縄文時代泥炭層の層序と植物遺体群集	72－116，図版44－51	3840±140yBP～5520±170ｙBP	―	多摩ニュータウン遺跡（第3分冊）－東京都埋蔵文化財センター調査報告第7集	(財)東京都埋蔵文化財センター
