JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
1311203906,13112,39-6,とのやまこふんぐん6ごうふん,殿山古墳群6号墳,世田谷区 大蔵六丁目,[古墳時代],古墳,"","",139.6084447,35.62630025
1311203907,13112,39-7,とのやまこふんぐん7ごうふん,殿山古墳群7号墳,世田谷区 大蔵六丁目,[古墳時代],古墳,円墳,直刀,139.6095248,35.6266142
1311203908,13112,39-8,とのやまこふんぐん8ごうふん（たいしょうづか）,殿山古墳群8号墳（大将塚）,世田谷区 大蔵六丁目,[古墳時代],古墳,円墳,鏃　刀,139.6107479,35.62564907
1311203909,13112,39-9,とのやまこふんぐん9ごうふん,殿山古墳群9号墳,世田谷区 大蔵六丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室?,金銅装圭頭大刀,139.6116795,35.62648051
1311204500,13112,45,にしやとおうけつぼぐん・にしやといせき,西谷戸横穴墓群・西谷戸遺跡,世田谷区 大蔵四丁目　 岡本三丁目,[旧石器時代][古墳時代][奈良時代][平安時代],集落・横穴墓,[旧石器時代]ブロック　礫群　[古墳時代]33基　[奈良～平安時代]住居,縄文土器　弥生土器　土師器　須恵器　石器　鉄鏃　直刀　刀子　装飾品（玉類他）,139.611984,35.63039
1311204700,13112,47,きぬたおおつか,砧大塚,世田谷区 砧公園一丁目,[中世],その他（塚）,移築保存,陶器　カワラケ　銭貨,139.621231,35.631836
1311204800,13112,48,うえのだいいせき,上之台遺跡,世田谷区 砧八丁目　 祖師谷三丁目,[旧石器時代][縄文時代（早期～中期）][弥生時代（後期）][古墳時代][奈良時代][中世],集落,[縄文時代]住居　集石　集石土坑　土坑　[古墳時代]住居　[時期不明]溝　段状遺溝,石器　縄文土器　石器　焼礫　弥生土器　土師器　須恵器　鉄鏃　鉄製品　青銅製品　泥人形,139.604996,35.64027
1311204900,13112,49,おかもとやとおうけつぼぐん,岡本谷戸横穴墓群,世田谷区 岡本一丁目,[古墳時代][奈良時代],横穴墓,"",鉄鏃　刀子　鉄製品　円頭大刀　人骨,139.620575,35.624981
1311205000,13112,50,どうがやとおうけつぼぐん,堂ヶ谷戸横穴墓群,世田谷区 岡本二丁目,[古墳時代],横穴墓,5基以上,"",139.61863,35.62468385
1311205100,13112,51,おかもとはらおうけつぼぐん,岡本原横穴墓群,世田谷区 岡本二丁目,[古墳時代],横穴墓,5基,"",139.618622,35.621895
1311205200,13112,52,どうがやといせき,堂ヶ谷戸遺跡,世田谷区 岡本一丁目　 岡本二丁目　 岡本三丁目,[旧石器時代][縄文時代（早期～晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　集石土坑　土坑　ピット　[弥生時代][古墳時代][奈良時代][平安時代]住居　竪穴　[近世]溝,石器　縄文土器　弥生土器　土製品　土師器　須恵器　鉄製品　銅鏃　玉類　陶磁器　砥石　煙管,139.620575,35.624981
1311205300,13112,53,はちまんやまいせき,八幡山遺跡,世田谷区 八幡山一丁目　 八幡山二丁目,[縄文時代（早期～後期）][中世][近世],集落,[縄文時代]住居　[近世]竪穴　井戸　炭窯,縄文土器　石器　石皿　台石　砥石　土錘　陶器　瓦　砥石　石臼　鉄製品,139.62178,35.660549
1311205400,13112,54,ふなばしほんむらきたいせき,船橋本村北遺跡,世田谷区 船橋四丁目　 船橋七丁目,[縄文時代（早期～中期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]集石　炉穴群　土坑　[奈良時代][平安時代]住居　井戸,縄文土器　石珠　土師器,139.619125,35.65461
1311205500,13112,55,ちとせいせき,千歳遺跡,世田谷区 船橋三丁目,[縄文時代（早期～中期）],集落,"",縄文土器　石器　土偶,139.623856,35.652687
1311205600,13112,56,ふなばしほんむらみなみいせき,船橋本村南遺跡,世田谷区 船橋四丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.619125,35.65461
1311205700,13112,57,とのたけいせき,殿竹遺跡,世田谷区 上北沢二丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.619995,35.666279
1311205800,13112,58,むかいやまいせき,向山遺跡,世田谷区 桜上水三丁目,[旧石器時代][縄文時代（中期）][中世][近世],集落,[縄文時代]住居　竪穴　土坑　ピット　[中世]井戸　溝,"",139.633484,35.660751
1311205900,13112,59,みどりがおかちゅうがっこういせき,緑ヶ丘中学校遺跡,世田谷区 桜上水三丁目,[縄文時代],包蔵地,"",縄文土器　石器,139.633484,35.660751
1311206000,13112,60,ひがしきょうどうだんちいせき,東経堂団地遺跡,世田谷区 桜上水一丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.631516,35.658089
1311206100,13112,61,えげのやまいせき,江下山遺跡,世田谷区 桜上水一丁目　 宮坂三丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.631516,35.658089
1311206200,13112,62,あらいいせき,新井遺跡,世田谷区 赤堤一丁目,[縄文時代（早期・中期）][近世],集落,[近世]溝,縄文土器　石器,139.641525,35.655247
1311206300,13112,63,あかつつみなかどおりいせき,赤堤中通遺跡,世田谷区 赤堤三丁目,[旧石器時代],包蔵地,"",石器,139.638824,35.658394
1311206400,13112,64,まえやといせき・あかつつみじんやあと,前谷戸遺跡・赤堤陣屋跡,世田谷区 赤堤一丁目　 赤堤二丁目　 豪徳寺一丁目,[旧石器時代][縄文時代（中期）][弥生時代][近世],包蔵地・その他（陣屋）,"",石器　縄文土器　弥生土器,139.641525,35.655247
1311206500,13112,65,みやまいせき,宮前遺跡,世田谷区 赤堤二丁目,[縄文時代（中期）][弥生時代],包蔵地,"",縄文土器　石器　弥生土器,139.645782,35.658005
1311206600,13112,66,うしろやといせき,後谷戸遺跡,世田谷区 赤堤三丁目,[縄文時代（中期）][弥生時代][近世],集落,[近世]溝,縄文土器　陶磁器　土師質土器　弥生土器,139.638824,35.658394
1311206700,13112,67,あかつつみじんやいせき,赤堤陣屋遺跡,世田谷区 赤堤一丁目　 赤堤三丁目,[弥生時代],包蔵地,"",弥生土器,139.641525,35.655247
1311209600,13112,96,じゃくずれいせき,蛇崩遺跡,世田谷区 下馬一丁目 池尻一丁目,[旧石器時代][縄文時代（早期～中期）][近世],集落,[縄文時代]住居 集石 屋外炉 炉穴 土坑 [近世]溝,縄文土器 打斧 磨斧 土錘 土偶 土製品 陶磁器 銭貨,139.6846,35.6413
1311209900,13112,99,さんげんちゃやいせき,三軒茶屋遺跡,世田谷区 三軒茶屋二丁目,[縄文時代（中期）],包蔵地,"",縄文土器 打斧,139.6704,35.64323
1311210000,13112,100,きたまるいせき,北丸遺跡,世田谷区 野沢一丁目,[縄文時代（中期）],包蔵地,"",縄文土器 石器,139.6699,35.63502
1311210300,13112,103,まみだにいせき,狸谷遺跡,世田谷区 駒沢一丁目,[縄文時代（中期）],包蔵地,"",縄文土器 石器,139.6581,35.62882
1311210500,13112,105,せたいせき・せたじょうせき,瀬田遺跡・瀬田城跡,世田谷区 瀬田一丁目 瀬田二丁目,[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落・城館,[旧石器時代]ブロック 礫群 [縄文時代]住居 土坑 ピット [弥生時代～古墳時代]住居 [奈良～平安時代]住居 [近世]ピット 土坑 井戸 溝 配石,石器 縄文土器 石器 礫 けつ状耳飾 弥生土器 土師器 須恵器 陶器 灰釉陶器 土製品 陶磁器,139.6318,35.61599
1311210700,13112,107,しもやまいせき,下山遺跡,世田谷区 瀬田四丁目 瀬田五丁目,[旧石器時代][縄文時代（早期～晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック 礫群 [縄文時代]住居 集石 炉穴 土坑 ピット [弥生時代]環濠 住居 方形周溝墓 墓壙 甕棺 溝状遺構 [古墳時代]住居 円形周溝墓 [奈良時代][平安時代]住居,ナイフ形石器 尖頭器 礫器 縄文土器 打斧 石鏃 土錘 けつ状耳飾 弥生土器 抉入石斧 石包丁 石皿 土師器 須恵器 土製紡錘車 土製勾玉 ソロバン玉状土製品 石櫃 陶磁器 カワラケ 瓦質土器 煙管 銭貨,139.6244,35.62158
1311210800,13112,108,たまがわじんじゃこふん,玉川神社古墳,世田谷区 瀬田四丁目,[古墳時代],古墳,円墳,直刀,139.626,35.62008
1311210900,13112,109,たまがわじんじゃひがしおうけつぼぐん,玉川神社東横穴墓群,世田谷区 瀬田四丁目,[古墳時代],横穴墓,2基,"",139.6263,35.61977
1311211000,13112,110,たきがやおうけつぼぐん,滝ヶ谷横穴墓群,世田谷区 瀬田四丁目,[古墳時代],横穴墓,2基,人骨,139.6284,35.61925
1311211100,13112,111,しょうげんづか（にしおか2ごうふん）,将監塚（西岡2号墳）,世田谷区 瀬田四丁目,[中世][近世],塚,"","",139.6283,35.61972
1311211200,13112,112,しもやまきたいせき,下山北遺跡,世田谷区 岡本一丁目,[旧石器時代][縄文時代（早期～前期）][弥生時代][古墳時代][中世][近世],集落,[旧石器時代]ブロック [縄文時代]住居 集石 土坑 [弥生時代]住居 溝 [古墳時代]住居 [中世]掘立柱建物 井戸 [近世]建物 門,石器 縄文土器 石器 弥生土器 土師器 ガラス玉,139.6227,35.62252
1311211300,13112,113,たまがわびょういんしたおうけつぼぐん,玉川病院下横穴墓群,世田谷区 瀬田四丁目,[古墳時代],横穴墓,6基,鉄鏃 刀子 鹿角装刀子 耳環 人骨,139.625,35.62042
1311211400,13112,114,たまがわじんじゃにしおうけつぼ,玉川神社西横穴墓,世田谷区 瀬田四丁目,[古墳時代],横穴墓,"",人骨,139.6257,35.6202
1311211500,13112,115,かみのげいなりづか（にしおか5ごうふん）こふん,上野毛稲荷塚（西岡5号墳）古墳,世田谷区 上野毛二丁目,[古墳時代],古墳,※遺跡範囲のすべてが、世田谷区指定史跡上野毛稲荷塚古墳となっています。 円墳・前方後円墳 [旧石器時代]ブロック [縄文時代]住居 集石 土坑 [弥生時代]住居 溝 [古墳時代]住居 [中世]掘立柱建物 井戸 [近世]建物 門,直刀,139.6371,35.60871
1311211600,13112,116,たにくぼいせき,谷久保遺跡,世田谷区 上野毛四丁目 瀬田二丁目,[縄文時代（中期）],包蔵地,"",縄文土器 石器,139.6354,35.61884
1311211700,13112,117,かまがやいせき,鎌ヶ谷遺跡,世田谷区 瀬田一丁目,[旧石器時代][縄文時代（早期～中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック 礫群 [縄文時代]土坑 ピット [弥生時代][古墳時代]V字溝 溝状遺構,縄文土器 石器 弥生土器 土師器 須恵器 陶器,139.6336,35.6134
1311211800,13112,118,やがわうえおうけつぼぐん,谷川上横穴墓群,世田谷区 野毛一丁目,[古墳時代],横穴墓,"",人骨,139.6437,35.60312
1311211900,13112,119,てんじんやまこふん,天神山古墳,世田谷区 野毛一丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,"",139.6454,35.60118
1311212000,13112,120,あたごやまおうけつ,あたご山横穴,世田谷区 奥沢一丁目,[古墳時代],横穴墓,"",人骨,139.6785,35.60165
1311212100,13112,121,やがわうえいせき,谷川上遺跡,世田谷区 野毛一丁目,[旧石器時代][縄文時代（中期）][古墳時代][中世][近世],集落,[縄文時代]住居 ピット [中世][近世]竪穴土坑 溝,縄文土器 石器 土師器 陶磁器,139.6451,35.60425
1311212300,13112,123,しものげいせき,下野毛遺跡,世田谷区 野毛一丁目 野毛二丁目,[旧石器時代][縄文時代（早期～後期）][中世][近世],集落,[縄文時代]住居 集石 炉 土坑,縄文土器 石器 剥片 礫 陶器,139.6424,35.60424
1311212500,13112,125,ろくしょひがしいせき,六所東遺跡,世田谷区 野毛一丁目 野毛二丁目 野毛三丁目 上野毛一丁目,[縄文時代（前期～中期）],集落・貝塚,[縄文時代]住居,縄文土器 石器 魚骨,139.6408,35.60633
1311212600,13112,126,しものげきしおうけつぼぐん,下野毛岸横穴墓群,世田谷区 野毛三丁目,[古墳時代][奈良時代],横穴墓,"",須恵器 人骨,139.6397,35.60726
1311212700,13112,127,のげおおつか（にしおか8ごうふん）こふん,野毛大塚(西岡8号墳)古墳,世田谷区 野毛一丁目,[古墳時代],古墳,※遺跡範囲のすべてが、都指定史跡野毛大塚古墳となっています。 前方後円墳 帆立貝式 [古墳時代]石棺 木棺 粘土槨,土師器 鉄鎌 鉄斧 鉄鏃 刀子 埴輪 玉類 鏡 直刀 鉄剣 鉄矛 銅釧 短甲 頸甲 肩甲 冑 石製模造品 人骨 くし 靫 矢筒,139.6431,35.60508
1311212800,13112,128,すくもづか（にしおか6ごう）こふん,スクモ塚(西岡6号)古墳,世田谷区 野毛三丁目,[古墳時代],古墳,古墳周溝,縄文土器 土師器 埴輪,139.64,35.60704
1311212900,13112,129,にしおか7ごうふん,西岡7号墳,世田谷区 野毛二丁目,[古墳時代],古墳,"","",139.641,35.60414
1311213000,13112,130,とどろきけいこくおうけつぼぐん,等々力渓谷横穴墓群,世田谷区 等々力一丁目,[古墳時代],横穴墓群,"",土師器 須恵器 刀子 ガラス玉 耳環 人骨,139.6459,35.60491
1311213100,13112,131,にしおか3ごうふん,西岡3号墳,世田谷区 等々力三丁目,[中世],その他（塚）,"",鉄鏃 鉄刀 仏像,139.6475,35.61235
1311213200,13112,132,にしおか4ごうふん,西岡4号墳,世田谷区 等々力三丁目,[古墳時代],古墳,円墳,柄鏡,139.6472,35.61179
1311213300,13112,133,にしおか9ごうふん,西岡9号墳,世田谷区 等々力一丁目,[古墳時代],古墳,円墳,"",139.6466,35.60473
1311213400,13112,134,みたけさん（にしおか10ごうふん）こふん,御岳山(西岡10号墳)古墳,世田谷区 等々力一丁目,[古墳時代],古墳,円墳 [古墳時代]ピット 溝 周溝 粘土槨,土師器 須恵器 埴輪 七鈴鏡 直刀 短甲 円筒埴輪 形象埴輪,139.6479,35.6029
1311213500,13112,135,だいにちづか（にしおか11ごうふん）,大日塚（西岡11号墳）,世田谷区 等々力二丁目,[古墳時代],古墳,円墳,"",139.6497,35.60318
1311213600,13112,136,きつねづか（にしおか12ごうふん）こふん,狐塚(西岡12号墳)古墳,世田谷区 尾山台二丁目,[古墳時代],古墳,円墳 [古墳時代]葺石 埴輪列,須恵器 埴輪,139.6515,35.60222
1311213700,13112,137,おやまきたはらづか（にしおか13ごうふん）,尾山北原塚（西岡13号墳）,世田谷区 尾山台二丁目,[古墳時代],古墳,円墳 [古墳時代]古墳周溝,円筒埴輪,139.6533,35.60129
1311213800,13112,138,はちまんづか（にしおか14ごうふん・しんめいづか）こふん,八幡塚(西岡14号墳・神明塚)古墳,世田谷区 尾山台二丁目,[古墳時代][中世],古墳,円墳,土師器 ヤリガンナ 銙帯金具 刀身 石製模造品 銅鏡 直刀 鉄槍 鉄鏃 ガラス小玉,139.6552,35.60042
1311213900,13112,139,てんぎょうづかこふん,天慶塚古墳,世田谷区 尾山台一丁目,[古墳時代],古墳,帆立貝ないし造出付円墳 [古墳時代]古墳周溝,鉄鏃 ヤリガンナ 金具 鉄器 匂玉 直刀 銙帯飾板 石製模造品 経筒 人骨 円筒埴輪 壷形埴輪 土師器 縄文土器 土師質土器,139.6573,35.60068
1311214000,13112,140,にしおか16ごうふん,西岡16号墳,世田谷区 尾山台一丁目,[古墳時代],古墳,円墳,須恵器,139.6569,35.60042
1311214100,13112,141,にしおか17ごうふん,西岡17号墳,世田谷区 尾山台一丁目,[古墳時代],古墳,円墳,直刀,139.6566,35.59972
1311214200,13112,142,だいおんじやまいせき,大音寺山遺跡,世田谷区 奥沢一丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.6797,35.6018
1311214300,13112,143,すわやまいせき,諏訪山遺跡,世田谷区 奥沢一丁目 奥沢三丁目,[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][平安時代][中世][近世],集落,[縄文時代]住居 竪穴 集石 集石土坑 焼土 土坑 ピット [平安時代]土坑 火葬墓 [中世]焼土 溝 [近世]溝,縄文土器 石器 土錘 耳栓 土製品 礫 土師器 須恵器 土師質土器 陶器 陶磁器 鉄板 人骨,139.6748,35.60334
1311214400,13112,144,はちまんまえいせき,八幡前遺跡,世田谷区 奥沢五丁目,[縄文時代（中期）],包蔵地,"",縄文土器 石器,139.6707,35.60486
1311214500,13112,145,おくさわだいいせき,奥沢台遺跡,世田谷区 奥沢六丁目 玉川田園調布二丁目,[旧石器時代][縄文時代（前期～後期）][弥生時代（後期）][古墳時代][近世],集落,[縄文時代]住居 竪穴 炉 屋外炉 土坑 ピット [弥生時代]住居 [古墳時代]竪穴 [近世]ピット 土坑 井戸 溝,縄文土器 石器 けつ状耳飾 石棒 石製品 土製品 礫 弥生土器 陶磁器,139.6635,35.6037
1311214600,13112,146,やまねいせき,山根遺跡,世田谷区 玉川田園調布一丁目 尾山台一丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.6588,35.60078
1311214700,13112,147,にしおかじゅうはちごうふん,西岡18号墳,世田谷区 玉川田園調布一丁目,[古墳時代],古墳,円墳,直刀,139.6627,35.59994
1311215200,13112,152,そしきたいせき,祖師北遺跡,世田谷区 祖師谷四丁目,[縄文時代（中期）],包蔵地,"",縄文土器,139.6033,35.64713
1311215300,13112,153,せいじょうみなみいせき,成城南遺跡,世田谷区 成城一丁目 成城二丁目,[縄文時代（早期・中期）],集落,[縄文時代]住居 炉 土坑 ピット [近世]溝,縄文土器 石器,139.6029,35.6368
1311215400,13112,154,せいじょうえきいせき,成城駅遺跡,世田谷区 成城二丁目 成城六丁目,[縄文時代（中期）][古墳時代],集落,[縄文時代]土坑 [古墳時代]住居址,縄文土器 剥片 土師器,139.5999,35.64037
1311215500,13112,155,ふどうばし・ふどうざかいせき,不動橋・不動坂遺跡,世田谷区 成城三丁目 成城四丁目,[旧石器時代][縄文時代（早期～後期）][古墳時代],集落,[古墳時代]住居 [時期不明]集石 焼土 土坑 井戸,石器 縄文土器 石器 土師器,139.5937,35.63851
1311215800,13112,158,にしだいいせき,西台遺跡,世田谷区 成城九丁目,[縄文時代（中期）],集落,[縄文時代]住居 ピット,縄文土器 石器,139.6001,35.6511
1311215900,13112,159,きたみじんやいせき,喜多見陣屋遺跡,世田谷区 喜多見一丁目 喜多見三丁目 喜多見四丁目,[旧石器時代][縄文時代（早期～晩期）][弥生時代（中期～後期][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック [縄文時代]住居 炉穴 土坑 [弥生時代]住居 溝 [古墳時代]住居 竪穴 方形周溝墓 周溝 棺 墓壙 [奈良～平安時代]住居 地下式土坑 [中世～近世]掘立柱建物 ピット 礎石 土坑 井戸 溝 堀 池,石器 縄文土器 弥生土器 土師器 須恵器 埴輪 臼玉 ガラス玉 灰釉 緑釉 陶磁器 土師質土器 鉄製品 鉄鏃 釘 茶臼 羽口 瓦 板碑 銭貨 胞衣容器 人骨 灰釉陶器 円筒埴輪 土製品 鉱滓,139.5966,35.6261
1311219400,13112,194,いしいどいせき,石井土遺跡,世田谷区 砧五丁目 砧七丁目,[縄文時代],包蔵地,"",縄文土器 石器,139.6072457,35.63671774
1311219500,13112,195,にしざんやきたいせき,西山野北遺跡,世田谷区 砧三丁目,[古墳時代],包蔵地,"",土師器,139.6107476,35.63635501
1311219600,13112,196,あんどうけはかあと,安藤家墓跡,世田谷区 大蔵一丁目,[近世],墓地,[近世]墓壙6,釘 木片 銭貨 人骨,139.617511,35.63322982
1311219700,13112,197,いしいどみなみおうけつ,石井土南横穴,世田谷区 大蔵四丁目,[古墳時代][奈良時代],横穴墓,"",人骨,139.6109078,35.62903015
1311219900,13112,199,べんてんづか・てんじんづか,弁天塚・天神塚,世田谷区 岡本二丁目,[時代不明],塚,"","",139.6199715,35.62231512
1311220000,13112,200,かわらけづかいせき,土器塚遺跡,世田谷区 代沢一丁目 池尻四丁目,[旧石器時代][縄文時代（中期）][弥生時代（後期）][古墳時代],集落,[弥生時代]後期住居跡 [近世以降]溝,縄文土器 弥生土器 石器 陶磁器類,139.6803853,35.65597217
1311220100,13112,201,きへいやまいせき,騎兵山遺跡,世田谷区 池尻四丁目,[縄文時代（早期・中期）][古墳時代][近世][近代],集落,[縄文時代]炉穴 住居 ピット [古墳時代]住居 [近世]建物基礎,縄文土器 陶磁器,139.679939,35.65312672
1311220200,13112,202,しんがんじふじづかいせき,森厳寺富士塚遺跡,世田谷区 代沢三丁目,[近世],塚,"","",139.6682249,35.65709041
