JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
13225002300,13225,23,たまにゅーたうん№380いせき,多摩ニュータウン№380遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期～中期）][古墳時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　焼土　土坑　[古墳時代]土坑　[近世]炭窯,尖頭器　縄文土器　打斧　礫器　有舌尖頭器　石鏃　掻器　石錐　石皿　磨石　炭化材　土師器　須恵器　陶器（灰釉）　陶磁器　石板,139.4666202,35.62904067
13225002400,13225,24,たまにゅーたうん№381いせき,多摩ニュータウン№381遺跡,稲城市 坂浜,[縄文時代（前期～中期）][平安時代][中世][近世],集落,[縄文時代]住居　[平安時代]住居　土坑　[中世][近世]建物　炉　焼土　土坑,縄文土器　打斧　礫器　石鏃　石皿　磨石　石製垂飾　土師器　須恵器　陶磁器　瓦器,139.4669366,35.62837094
13225002500,13225,25,たまにゅーたうん№384いせき,多摩ニュータウン№384遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　土坑　埋甕　[平安時代]焼土　土坑　溝　[近世]土坑　畝　段切状遺構　溝　道路,ナイフ形石器　縄文土器　打斧　磨斧　礫器　石鏃　石皿　磨石　スタンプ形石器　凹石　敲石　土師器　須恵器　陶器（灰釉）　舶載陶磁器　陶磁器　土師質土器　瓦質土器　砥石　煙管,139.4684129,35.6268082
13225002600,13225,26,たまにゅーたうん№385いせき,多摩ニュータウン№385遺跡,稲城市 坂浜,[旧石器時代][奈良時代][平安時代][中世][近世],包蔵地,,細石核?　須恵器?　瓦器?,139.4690652,35.6268082
13225002700,13225,27,たまにゅーたうん№386いせき,多摩ニュータウン№386遺跡,稲城市 坂浜,[縄文時代][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]竪穴状遺構　集石　土坑　[古墳時代]土坑　[近世]炭窯,縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　石錐　石皿　磨石　敲石　須恵器　陶磁器　土師質土器　砥石　銭貨,139.4691682,35.6282035
13225002900,13225,29,たまにゅーたうん№481いせき,多摩ニュータウン№481遺跡,稲城市 坂浜,[縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　土坑　[古墳時代]土坑　[奈良時代][平安時代][中世]焼土　ピット　土坑　[近世]段切状遺構　溝状遺構,縄文土器　打斧　磨斧　礫器　石鏃　陶磁器　砥石,139.4709534,35.62719889
13225003000,13225,30,たまにゅーたうん№482いせき,多摩ニュータウン№482遺跡,稲城市 坂浜,[縄文時代（早期～後期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[近世]炭窯,縄文土器　石斧　礫器　掻器　削器　磨石　敲石　土製?状耳飾　陶器　カワラケ,139.4725643,35.6266985
13225003100,13225,31,たまにゅーたうん№483いせき,多摩ニュータウン№483遺跡,稲城市 坂浜,[古墳時代],横穴墓,,,139.473354,35.62647525
13225003200,13225,32,たまにゅーたうん№475いせき,多摩ニュータウン№475遺跡,稲城市 坂浜,[縄文時代（早期～中期）][奈良時代][平安時代][中世][近世],包蔵地,[奈良時代][平安時代]竪穴状遺構　焼土　土坑　[近世]室　炭窯,縄文土器　打斧　磨斧　礫器　石槍　石匙　石皿　磨石　砥石　石核　石板　土師器　土師質土器　陶磁器　銭貨,139.4745556,35.62427061
13225003300,13225,33,たまにゅーたうん№476いせき,多摩ニュータウン№476遺跡,稲城市 坂浜,[縄文時代（早期～中期）][平安時代][中世][近世],集落,[縄文時代]住居　土坑　[近世]土坑　山砂採掘坑,縄文土器　打斧　磨斧　礫器　石鏃　石匙　石皿　磨石　土師器　土師質土器　陶磁器,139.474281,35.62496829
13225003400,13225,34,たまにゅーたうん№9いせき,多摩ニュータウン№9遺跡,稲城市 若葉台一丁目,[縄文時代][中世][近世],包蔵地,[縄文時代]陥し穴土坑　住居跡　竪穴状遺構　埋甕　土坑　集石　焼土跡　[古墳時代]住居跡　土坑　[中世]竪穴状遺構　土坑　溝　[中世][近世]陥し穴土坑　[近世]土坑　道路遺構　溝　杭列　ピット,角錐状石器　ナイフ形石器　彫器　掻器　尖頭器　細石刀　細石刀石核　土製品　石製品　石器　縄文土器　打斧　石皿　鉄釘　磁器　土師質須恵器　須恵器（甕）　土師器,139.4763706,35.62605473
13225003500,13225,35,たまにゅーたうん№10いせき,多摩ニュータウン№10遺跡,稲城市 坂浜,[縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]炉穴　焼土　土坑　[古墳時代]土坑　[奈良時代][平安時代]焼土　土坑　[近世]土坑　室　畝　山砂採掘坑　段切状遺構　溝,縄文土器　打斧　磨斧　礫器　石槍　石鏃　掻器　石皿　磨石　凹石　土師器　須恵器　陶磁器　舶載陶磁器　銭貨,139.4760273,35.62446404
13225003600,13225,36,たまにゅーたうん№472いせき,多摩ニュータウン№472遺跡,稲城市 坂浜,,集落,,,139.4729374,35.62421288
13225003700,13225,37,たまにゅーたうん№12いせき,多摩ニュータウン№12遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,[縄文時代]土坑,縄文土器,139.4761646,35.62276169
13225003800,13225,38,たまにゅーたうん№6いせき,多摩ニュータウン№6遺跡,稲城市 坂浜,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器,139.4807995,35.62527334
13225003900,13225,39,たまにゅーたうん№7いせき,多摩ニュータウン№7遺跡,稲城市 坂浜,[縄文時代（早期～中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑　小土坑群　ピット群　[近世]溝　道路,縄文土器　打斧　磨斧　尖頭器　石鏃　掻器　磨石　敲石　剥片　土師器,139.4794995,35.62577758
13225004000,13225,40,たまにゅーたうん№8いせき,多摩ニュータウン№8遺跡,稲城市 坂浜,[奈良時代][平安時代],包蔵地,,管状土錘,139.4791218,35.62535898
13225004100,13225,41,たまにゅーたうん№479いせき,多摩ニュータウン№479遺跡,稲城市 坂浜,,包蔵地,,,139.4828297,35.6281217
13225004200,13225,42,たまにゅーたうん№5いせき,多摩ニュータウン№5遺跡,稲城市 長峰二丁目　 長峰三丁目,[旧石器時代][縄文時代（早期～後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　土坑　[古墳時代]土坑　[平安時代]住居　焼土　ピット　柱穴群　土坑　溝　工房　[近世]建物　貯蔵穴　土坑　井戸　段切状遺構　墓,尖頭器　剥片　縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　掻器　石匙　石皿　抉入磨石　加工礫　?状耳飾　盤状　弥生土器　土師器　須恵器　陶器　斧　釘　刀子　鉄鏃　紡錘車　土錘　羽口　蔵骨器　鉄滓　人骨　自然遺物　陶磁器　舶載磁器　板碑　砥石　釘　弾丸　銅煙管　毛抜き　ガラス玉　銭貨　人骨,139.4808336,35.63176739
13225004300,13225,43,たまにゅーたうん№4いせき,多摩ニュータウン№4遺跡,稲城市 長峰三丁目,[縄文時代（早期～中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[近世]溝,縄文土器　石皿?　はく片　土師器　陶磁器,139.4844385,35.63263242
13225004400,13225,44,たまにゅーたうん№366いせき,多摩ニュータウン№366遺跡,稲城市 長峰三丁目,[旧石器時代][縄文時代（早期～後期）][平安時代][中世][近世],集落,[縄文時代]集石　集石土坑　陥し穴　[平安時代]住居　竪穴状遺構　土坑　溝　[中世]～[近世]土坑　井戸　炭窯　溝,尖頭器　細石刃核　縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　掻器　石匙　石皿　凹石　石核　?状耳飾　土偶　土師器　須恵器　陶器（灰釉・緑釉）　舶載陶磁器　砥石　鉄製品　炭化材　板碑　鉛玉　銭貨,139.4811769,35.63263242
13225004500,13225,45,こまざわがくえんこうちない（A-1)いせき,駒沢学園校地内（A-1）遺跡,稲城市 坂浜,[縄文時代（前期～中期）]［古墳時代］,包蔵地,,縄文土器　焼礫,139.4930742,35.62895347
13225004600,13225,46,,稲城市№46遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,,縄文土器　土師器,139.4951847,35.62518962
13225004700,13225,47,たまにゅーたうん№360いせき,多摩ニュータウン№360遺跡,稲城市 大丸,[縄文時代（前期）][奈良時代][平安時代][中世],集落,[縄文時代]土坑　[奈良時代]住居　土坑　[中世]柱穴群,縄文土器　石器　土師器　須恵器　陶器（灰釉）,139.4897256,35.64651755
13225004800,13225,48,たまにゅーたうん№362いせき,多摩ニュータウン№362遺跡,稲城市 向陽台四丁目,[縄文時代（前期～中期）][奈良時代][平安時代],集落,[縄文時代]焼土　土坑　[奈良時代][平安時代]住居　竪穴状遺構　土坑,縄文土器　石器　土師器　須恵器　鎌　刀子,139.4879404,35.6424541
13225004900,13225,49,たまにゅーたうん№363いせき,多摩ニュータウン№363遺跡,稲城市 向陽台四丁目,[縄文時代（早期～中期）][古墳時代][奈良時代][近世],集落,[縄文時代]集石　集石土坑　焼土　土坑　[古墳時代][奈良時代]住居　竪穴状遺構　土坑　[近世]炭窯,縄文土器　打斧　礫器　掻器　石皿　磨石　炭化物　土師器　須恵器　鋤　鎌　鉄鏃　銭貨,139.4886957,35.64270521
13225005000,13225,50,たまにゅーたうん№1いせき,多摩ニュータウン№1遺跡,稲城市 向陽台六丁目,,包蔵地,[時代不明]溝,,139.4904123,35.64136597
13225005100,13225,51,たまにゅーたうん№365いせき,多摩ニュータウン№365遺跡,稲城市 向陽台一丁目,[奈良時代][平安時代],包蔵地,,,139.4966608,35.64164498
13225005200,13225,52,たまにゅーたうん№3いせき（たてだいいせき）,多摩ニュータウン№3遺跡（稲城市竪台遺跡）,稲城市 百村,[縄文時代（前期～中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居跡　竪穴状遺構　集石　陥し穴　土坑　ピット群　[古墳時代]住居　溝　[奈良時代][平安時代]住居跡　掘立柱建物址　土坑　溝　製鉄遺構　[中世]土坑　地下式土坑　[近世]土壙　井戸　溝,尖頭器　縄文土器　打斧　磨斧　石鏃　石匙　石錘　石皿　磨石　凹石　敲石　台石　石核　土錘　土製円板　?状耳飾　土偶　炭化材　石器　土師器　須恵器　土製支脚　刀子　鉄鏃　鉄製品　石製紡錘車　羽口　か帯巡方　陶磁器　舶載陶磁器　板碑,139.49852,35.633564
13225005300,13225,53,たまにゅーたうん№2いせき（ろくまんだいいせき）,多摩ニュータウン№2遺跡（六間台遺跡）,稲城市 坂浜　 百村,[縄文時代（草創期～早期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]陥し穴　土坑　[古墳時代]住居　[奈良時代]住居跡　[平安時代]住居跡,縄文土器　石器,139.49852,35.633564
13225005400,13225,54,,稲城市№54遺跡,稲城市 百村,[縄文時代（中期）],包蔵地,,縄文土器,139.49852,35.633564
13225005500,13225,55,たまにゅーたうん№364いせき,多摩ニュータウン№364遺跡,稲城市 向陽台一丁目　 百村,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.4973817,35.64125436
13225005600,13225,56,,稲城市№56遺跡,稲城市 百村,[時代不明],包蔵地,,,139.49852,35.633564
13225005700,13225,57,,稲城市№57遺跡,稲城市 百村,[時代不明],包蔵地,,,139.49852,35.633564
13225005800,13225,58,,稲城市№58遺跡,稲城市 百村,[時代不明],包蔵地,,,139.49852,35.633564
13225005900,13225,59,,稲城市№59遺跡,稲城市 百村,[時代不明],包蔵地,,,139.49852,35.633564
13225006000,13225,60,,稲城市№60遺跡,稲城市 百村,[縄文時代（中期）],包蔵地,,縄文土器,139.49852,35.633564
13225006100,13225,61,,稲城市№61遺跡,稲城市 百村,[時代不明],包蔵地,,,139.49852,35.633564
13225006200,13225,62,,稲城市№62遺跡,稲城市 東長沼,[縄文時代],包蔵地,,縄文土器　石器　焼礫,139.5049005,35.62827925
13225006300,13225,63,いなぎし№63いせき（みょうがくいんづか）,稲城市№63遺跡（明楽院塚）,稲城市 矢野口,[縄文時代（早期～中期）][近世],包蔵地・その他の墓,[縄文時代]陥し穴土坑　集石跡　[近世]塚群2,鉄板　刀身　錫杖頭部　銭貨　人骨　銅製錫杖　銅銭　縄文土器　石器　焼礫,139.512808,35.62727464
13225006500,13225,65,ひらお№1いせき,平尾No.1遺跡,稲城市 平尾,[平安時代],包蔵地,,土師器　須恵器,139.4910008,35.61039956
13225006600,13225,66,ひらお№2～4いせき,平尾No.2～4遺跡,稲城市 平尾,[縄文時代（中期）][平安時代],集落,[縄文時代]土坑　埋甕　配石　[平安時代]住居,縄文土器　石器　土製耳飾　土偶　土師器　須恵器,139.4894558,35.60972967
13225006700,13225,67,ひらお№5いせき,平尾No.5遺跡,稲城市 平尾,[縄文時代（前期～中期）][平安時代],包蔵地,,縄文土器　石器　土師器,139.4869839,35.61081824
13225006800,13225,68,ひらお№6いせき,平尾No.6遺跡,稲城市 平尾,[縄文時代（中期）],包蔵地,,縄文土器　石器,139.4830357,35.6095622
13225006900,13225,69,ひらお№7いせき,平尾No.7遺跡,稲城市 平尾,[縄文時代（前期）][平安時代],包蔵地,,縄文土器　土師器,139.4893142,35.60824682
13225007000,13225,70,ひらお№8いせき,平尾No.8遺跡,稲城市 平尾,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　石器　土師器,139.4891155,35.60878838
13225007100,13225,71,ひらお№9いせき,平尾No.9遺跡,稲城市 平尾,[旧石器時代][縄文時代（前期～後期）][古墳時代],集落,[縄文時代]住居　[古墳時代]住居,石刃　石核　縄文土器　石器,139.4921024,35.6093885
13225007200,13225,72,ひらお№10いせき,平尾No.10遺跡,稲城市 平尾,[縄文時代（前期）],包蔵地,,縄文土器,139.4917076,35.60701592
13225007300,13225,73,ひらお№11いせき,平尾No.11遺跡,稲城市 平尾,[平安時代],包蔵地,,土師器　須恵器,139.491021,35.60828596
13225007400,13225,74,ひらお№12・13いせき,平尾No.12・13遺跡,稲城市 平尾,[縄文時代（前期）],包蔵地,,縄文土器,139.4904201,35.60673679
13225007500,13225,75,ひらお№14いせき,平尾No.14遺跡,稲城市 平尾,[縄文時代（早期～前期）],包蔵地,,縄文土器,139.4898592,35.60512054
13225007600,13225,76,じゅうさんづか（ひらおいせき№16）,十三塚（平尾遺跡No.16）,稲城市 平尾,[中世],塚,13基,,139.4900768,35.60454557
13225007700,13225,77,にゅうじょうづか（ひらおいせき№17）,入定塚（平尾遺跡No.17）,稲城市 平尾,[中世],塚,,鉄釘　板碑　銭貨,139.4893387,35.60506197
13225007800,13225,78,ひらおいせき№18,平尾遺跡No.18,稲城市 平尾,[中世],包蔵地,,陶器,139.489888,35.60843948
13225007900,13225,79,ひらおだいはらいせき,平尾台原遺跡,稲城市 平尾,[縄文時代（草創期～後期）][弥生時代][古墳時代][奈良時代],集落・方形周溝墓,[縄文時代]住居　敷石住居　炉　土坑　[弥生時代]住居　方形周溝墓　[古墳時代]住居　柱穴　[奈良時代]住居,縄文土器　石器　弥生土器　土師器　須恵器　勾玉　青銅製品,139.4928577,35.61159354
13225008000,13225,80,ひらおばばおうけつぼぐんだい1・2・3ごう,平尾馬場横穴墓群第1・2・3号,稲城市 平尾,[古墳時代],横穴墓群,3基,金環,139.4924972,35.61063059
13225008100,13225,81,,稲城市№81遺跡,稲城市 平尾,[縄文時代（中期）],包蔵地,,縄文土器,139.4899665,35.60496701
13225008200,13225,82,かわらがやとかまあと,瓦谷戸窯跡,稲城市 大丸,[奈良時代],窯跡,5基　[奈良時代]住居　窯体,土師器　須恵器　編み石　瓦　?,139.4704309,35.64503887
13225008400,13225,84,,稲城市№84遺跡,稲城市 坂浜,[中世],経塚,,銅鏡　鉄刀　数珠玉　銭貨　籾米,139.4822117,35.62996346
13225008500,13225,85,たまにゅーたうん№513いせき（おおまるじょうあと）,多摩ニュータウン№513遺跡（大丸城跡）,稲城市 大丸,[奈良時代][中世],窯跡・城館,[縄文時代]集石 土坑 土坑 [古墳時代]横穴墓2基 [奈良時代]住居 窯 [中世]城郭関連遺構（物見主郭・方形区画・空濠・溝・建物・門?） 炭窯 集石土 坑 土坑 地下式土坑 墓 板碑群 [近世]柱穴群 溝,縄文土器 石器 土師器 須恵器 軒平瓦（三重弧文） 軒丸瓦（単弁系八弁蓮華文・剣菱形蓮華文） 平瓦 丸瓦 ? 鉄斧 土鈴 ミニチュア土器 陶磁器 舶載青磁 刀子 石臼 金属製品 板碑 五輪塔 宝篋印塔 経筒 経紙 銭貨 環状鉄製品,139.489863,35.6471692
13225008600,13225,86,たまにゅーたうん№520いせき,多摩ニュータウン№520遺跡,稲城市 若葉台四丁目,[縄文時代（早期～中期）][弥生時代][平安時代][近世],包蔵地,※多摩市№200遺跡と一連の多摩ニュータウン遺跡　 [縄文時代]住居跡　墓壙　土器埋設土坑　集石　焼土跡　ピット群　陥し穴土坑　土器捨て場　[平安時代]長方形土坑　円形土坑　[近世]建物跡　炭焼窯　土坑　溝,縄文土器　土偶　土製?状耳飾　耳栓　土製円盤　有舌尖頭器　垂飾　石鏃　石錘　石匙　礫器　打斧　磨斧　磨石　石皿　台石　有孔磨製石鏃　須恵器　陶磁器　銭貨,139.4653098,35.62701631
13225008800,13225,88,おざわじょうあと,小沢城跡,稲城市 矢野口,[中世],城館,,,139.5227301,35.63218596
13225008900,13225,89,,稲城市№89遺跡,稲城市 坂浜,[奈良時代],横穴墓,,人骨,139.4948144,35.61751488
13225009000,13225,90,,稲城市№90遺跡,稲城市 矢野口,[中世],城館,,,139.5142157,35.63254871
13225009100,13225,91,ながぬまじょうあと,長沼城跡,稲城市 東長沼,[中世],城館,,,139.5000021,35.63709697
13225009300,13225,93,ひらおだいはらいせき,平尾台原遺跡,稲城市 平尾,[縄文時代][古墳時代],集落,[縄文時代]住居　[古墳時代]住居,縄文土器　石器　土師器　須恵器,139.4957687,35.61041003
13225009400,13225,94,たまにゅーたうん№477いせき,多摩ニュータウン№477遺跡,稲城市 坂浜,[中世],墓地,,板碑,139.4763886,35.62530711
13225009500,13225,95,たまにゅーたうん№478いせき,多摩ニュータウン№478遺跡,稲城市 坂浜,[中世],墓地,,板碑　五輪塔　宝篋印塔,139.4812981,35.62539083
13225009600,13225,96,てらやといせきぐん,寺谷津遺跡群,稲城市 平尾,[縄文時代（早期～前期）][奈良時代][平安時代],包蔵地,[平安時代]住居　[近世]炭窯,縄文土器　石器　土師器,139.4799029,35.61412224
13225010100,13225,101,,稲城市№101遺跡,稲城市 坂浜,[縄文時代（前期）],包蔵地,,縄文土器,139.474157,35.63744564
13225010200,13225,102,こまざわがくえんこうちない（A-2)いせき,駒沢学園校地内（A-2）遺跡,稲城市 坂浜,[平安時代][近世],包蔵地,[近世]竪穴状遺構,土師器　須恵器　炭化材,139.4924561,35.62737219
13225010300,13225,103,こまざわがくえんこうちない（B-1)いせき,駒沢学園校地内（B-1）遺跡,稲城市 坂浜,[縄文時代（早期～中期）][奈良時代],包蔵地,[縄文時代]集石,縄文土器　石器　土師器　須恵器,139.4951341,35.62678616
13225010400,13225,104,こまざわがくえんこうちない（B-2)いせき,駒沢学園校地内（B-2）遺跡,稲城市 坂浜,[縄文時代（草創期～中期）][平安時代],集落・その他の墓,[縄文時代]住居　竪穴状遺構　集石　炉穴　陥し穴　土坑　[平安時代]火葬墓,縄文土器　石器　土師器（蔵骨器）,139.4960267,35.62808839
13225010500,13225,105,こまざわがくえんこうちない（B-3)いせき,駒沢学園校地内（B-3）遺跡,稲城市 坂浜,[縄文時代（早期～中期）],包蔵地,[縄文時代]集石　陥し穴　土壙,縄文土器　石器,139.4967821,35.62633031
13225010600,13225,106,こまざわがくえんこうちない（B-4)いせき,駒沢学園校地内（B-4）遺跡,稲城市 坂浜,[縄文時代（早期～中期）],包蔵地,[縄文時代]住居　竪穴状遺構　集石　土坑,縄文土器　石器,139.4975202,35.62747446
13225010700,13225,107,たまにゅーたうん№376いせき,多摩ニュータウン№376遺跡,稲城市 坂浜,[平安時代],包蔵地,※多摩市市№45遺跡と一連の多摩ニュータウン遺跡,土師器,139.4664495,35.63075335
13225010800,13225,108,たまにゅーたうん№361いせき,多摩ニュータウン№361遺跡,稲城市 大丸,[中世],墓地,,板碑,139.4899316,35.64605322
13225010900,13225,109,たまにゅーたうん№862いせき,多摩ニュータウン№862遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,,縄文土器　磨石　敲石,139.4671426,35.62544078
13225011000,13225,110,たまにゅーたうん№863いせき,多摩ニュータウン№863遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　焼土　土坑　埋甕　[古墳時代]土坑　[平安時代]土坑　[近世]炭窯,ナイフ形石器　尖頭器　細石核　縄文土器　石器　?状耳飾　炭化種子　陶磁器,139.4690995,35.62513381
13225011100,13225,111,たまにゅーたうん№864いせき,多摩ニュータウン№864遺跡,稲城市 坂浜,[縄文時代（早期～中期）][古墳時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　立石　[古墳時代]土坑,縄文土器　石器　土製円板　須恵器　陶磁器,139.4697834,35.62427061
13225011200,13225,112,たまにゅーたうん№865いせき,多摩ニュータウン№865遺跡,稲城市 坂浜,[縄文時代（前期～中期）],包蔵地,,縄文土器　はく片,139.4688908,35.62376828
13225011300,13225,113,たまにゅーたうん№866いせき,多摩ニュータウン№866遺跡,稲城市 坂浜,[縄文時代（前期～中期）],包蔵地,[縄文時代]土坑,縄文土器　打斧,139.4681355,35.62318223
13225011400,13225,114,たまにゅーたうん№867いせき,多摩ニュータウン№867遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,[時代不明]土坑,縄文土器　打斧,139.4697445,35.62292914
13225011500,13225,115,たまにゅーたうん№868いせき,多摩ニュータウン№868遺跡,稲城市 坂浜,[縄文時代（前期）],包蔵地,,縄文土器,139.472118,35.62273571
