"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度"
1321402300,13214,"23","","国分寺市№23遺跡","国分寺市 東元町二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","[縄文時代]集石土坑","縄文土器 石器",139.4837496,35.6961901
1321402400,13214,"24","","国分寺市№24遺跡","国分寺市 東元町一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4823459,35.69642596
1321402500,13214,"25","","国分寺市№25遺跡","国分寺市 東元町一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4765747,35.70015531
1321402600,13214,"26","","国分寺市№26遺跡","国分寺市 東元町二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4720246,35.69197866
1321402700,13214,"27","","国分寺市№27遺跡","国分寺市 東元町二丁目","[縄文時代（中期）]","包蔵地","","縄文土器",139.4682732,35.69298113
1321402800,13214,"28","ほんちょう（こくぶんじむらせっきじだい）いせき","本町（国分寺村石器時代）遺跡","国分寺市 南町二丁目 本町二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]","集落","[縄文時代]住居 土坑 埋甕","縄文土器 打斧 磨斧 石鏃 敲石",139.483665,35.70079777
1321402900,13214,"29","","国分寺市№29遺跡","国分寺市 南町一丁目 本町一丁目","[旧石器時代][縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4851149,35.70016943
1321403000,13214,"30","","国分寺市№30遺跡","国分寺市 本多一丁目 本町二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.481922,35.70351503
1321403200,13214,"32","ながやといせき","長谷戸遺跡","国分寺市 東元町一丁目","[縄文時代（早期・中期～後期）]","包蔵地","","縄文土器 磨斧",139.4889865,35.6973684
1321403400,13214,"34","","国分寺市№34遺跡","国分寺市 西恋ヶ窪二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4651256,35.70043532
1321403500,13214,"35","","国分寺市№35遺跡","国分寺市 日吉町一丁目","[縄文時代（中期）]","包蔵地","","縄文土器",139.4611774,35.70118809
1321403600,13214,"36","","国分寺市№36遺跡","国分寺市 日吉町一丁目","[縄文時代]","包蔵地","","縄文土器",139.4608684,35.70386455
1321403700,13214,"37","","国分寺市№37遺跡","国分寺市 西恋ヶ窪三丁目","[旧石器時代][縄文時代][奈良時代][平安時代]","包蔵地","[旧石器時代]ユニット 土坑 [縄文時代]土坑 [奈良時代][平安時代]土坑 溝","ナイフ形石器 尖頭器 細石刃 台形石器 楔形石器 掻器 錐 打斧 磨石 石核 縄文土器 石器",139.464439,35.70336272
1321403800,13214,"38","","国分寺市№38遺跡","国分寺市 西恋ヶ窪一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4679335,35.70524044
1321403900,13214,"39","","国分寺市№39遺跡","国分寺市 西恋ヶ窪一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4666632,35.70128155
1321404000,13214,"40","","国分寺市№40遺跡","国分寺市 内藤二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4559932,35.69806544
1321404600,13214,"46","","国分寺市№46遺跡","国分寺市 光町二丁目","[奈良時代][平安時代]","包蔵地","","",139.4428096,35.7047288
1321404700,13214,"47","","国分寺市№47遺跡","国分寺市 日吉町一丁目","[縄文時代（中期）][奈良時代][平安時代]","包蔵地","","縄文土器",139.4582592,35.70274937
1321404800,13214,"48","","国分寺市№48遺跡","国分寺市 日吉町二丁目","[縄文時代]","包蔵地","","縄文土器",139.4529377,35.7004632
1321404900,13214,"49","","国分寺市№49遺跡","国分寺市 日吉町一丁目","[奈良時代][平安時代]","包蔵地","","",139.4566455,35.70102081
1321405000,13214,"50","ないとうしんでんおうけつぼ","内藤新田横穴墓","国分寺市 内藤一丁目","[奈良時代]","横穴墓","[奈良時代]横穴墓","土師器 須恵器 鉄釘 木棺 人骨",139.4581562,35.69324182
1321405200,13214,"52","","国分寺市№52遺跡","国分寺市 西恋ヶ窪三丁目","[旧石器時代]","包蔵地","","",139.4639927,35.70517487
1321405300,13214,"53","とうきょうけいざいだいがくこうないいせき","東京経済大学構内遺跡","国分寺市 南町一丁目","[旧石器時代][縄文時代（早期・中期）]","包蔵地","","尖頭器 掻器 彫器 打斧 剥片 縄文土器",139.4901274,35.69927724
1321405400,13214,"54","はなざわひがしいせき","花沢東遺跡","国分寺市 南町二丁目 南町三丁目","[旧石器時代][縄文時代]","集落","[旧石器時代]礫群 [縄文時代]住居 土坑","ナイフ形石器 尖頭器 角錐状石器 掻器 敲石 打斧 石匙 石皿 スタンプ形石器 台石 砥石",139.4816738,35.69817697
1321405500,13214,"55","ひかりちょういせき","光町遺跡","国分寺市 光町三丁目","[旧石器時代]","集落","[旧石器時代]礫群","ナイフ形石器 角錐状石器 掻器 彫器 敲石 磨石 石核",139.4421917,35.7065688
1321405600,13214,"56","","国分寺市№56遺跡","国分寺市 光町一丁目","[旧石器時代][縄文時代]","包蔵地","[縄文時代]土坑","",139.4486461,35.70160629
1321405700,13214,"57","こいがくぼひがしいせき","恋ヶ窪東遺跡","国分寺市 本町四丁目 東恋ヶ窪一丁目 東恋ヶ窪二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]","集落","[縄文時代]掘立柱建物跡 敷石住居 集石土坑 土坑 屋外埋甕 炉穴 陥穴 特殊遺構","(旧石器時代)細石刃 尖頭器 ナイフ形石器 (縄文時代)縄文土器 ミニチュア土器 耳栓 器台 打製石斧 石鏃 掻器 石匙 石錐 石皿 磨石 土製円板 尖頭器 石棒 硬玉製原石 (奈良・平安時代)土師器 瓦",139.4770468,35.70348715
1321405800,13214,"58","とうさんどうむさしみち","東山道武蔵路","国分寺市 西恋ヶ窪一丁目 東恋ヶ窪三丁目","[奈良時代][平安時代]","その他（道路跡）","東山道武蔵路","",139.4691008,35.69517554
