JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
1310501400,13105,14,どうざかいせき,動坂遺跡,文京区 本駒込三丁目　本駒込四丁目,[旧石器時代][縄文時代（中期?晩期）][弥生時代][近世],包蔵地・集落・貝塚・屋敷,[縄文時代]貝塚　堅穴住居跡　集石跡　土坑　溝　[近世]地下室　溝　柱穴,（縄文）土器・石器（打製石器・磨製石器・石鏃・石皿・）　（弥生）土器　（近世）陶磁器・土器・瓦・金属製品・土製品・石製品など,139.7560854,35.72972681
1310501500,13105,15,ふじじんじゃこふん,富士神社古墳,文京区 本駒込五丁目,[古墳時代],古墳,前方後円墳？,土師器　埴輪,139.7512446,35.73117605
1310501600,13105,16,かみふじまえちょういせき,上富士前町遺跡,文京区 本駒込五丁目　本駒込六丁目,[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世],包蔵地・集落,[縄文時代]陥穴　[弥生時代]竪穴住居跡　[古墳時代]?[古代]住居跡　[近世]植物痕　土坑　地下室　井戸,縄文土器　弥生土器　瓦　金属器　近世陶磁器,139.7500408,35.73322968
1310501700,13105,17,まるやましんまちいせき,丸山新町遺跡,文京区 白山一丁目,[縄文時代][近世],包蔵地・屋敷,[近世]土坑,縄文式土器　打製打斧　近世陶磁器,139.752762,35.718796
1310501800,13105,18,さすがやちょういせき,指ヶ谷町遺跡,文京区 白山二丁目,[縄文時代][弥生時代][近世],包蔵地・屋敷,[近世]地下坑　地下室　井戸　土坑,磨製石斧　（縄文?弥生）土器　（近世）磁器・陶器・土器・陶磁器,139.7501116,35.71754657
1310501900,13105,19,とさきまちいせき,戸崎町遺跡,文京区 白山二丁目,[縄文時代][近世],包蔵地・屋敷,[近世]土坑　植栽痕　ピット　[近世以降]建物跡　貼床状遺構　土坑,石器　弥生土器　（近世）陶磁器・土器・土製品・瓦・金属製品　（近世以降）陶磁器・土器・瓦・木製品・金属製品・レンガ,139.7487383,35.71818768
1310502000,13105,20,ごてんまちこふん,御殿町古墳,文京区 白山二丁目,[古墳時代],古墳,円墳?,,139.7484636,35.71782531
1310502100,13105,21,こいしかわしょくぶつえんないかいづか・はらまちいせき,小石川植物園内貝塚・原町遺跡,文京区 白山三丁目　白山四丁目,[旧石器時代][縄文時代（中期?晩期）][近世],包蔵地・集落・貝塚・屋敷跡,[縄文時代]竪穴住居跡　土坑　集石　ピット　[近世]土坑　地下室　ピット　地下坑　井戸　溝　塀跡　かわらけ廃棄遺構,(旧石器)石器　(縄文)土器　石器（打斧　磨斧　石槍　石鏃　石匙　石皿　凹石　石棒　石剣）　土偶　(近世)陶磁器　土器　土製品　瓦　金属製品　石製品　銭貨　動物遺体　自然遺物,139.7455797,35.7204176
1310502200,13105,22,はらまちいせき,原町遺跡,文京区 白山四丁目,[縄文時代][近世],貝塚・屋敷,[近世]土坑　植栽痕　ピット,縄文式土器　（近世）陶磁器・?b器・土器,139.7455454,35.72312128
1310502300,13105,23,はくさんじんじゃこふん,白山神社古墳,文京区 白山五丁目,[古墳時代],古墳,円墳？,,139.749557,35.723492
1310502400,13105,24,はくさんごちょうめみなみいせき,白山五丁目南遺跡,文京区 白山五丁目,[縄文時代][近世],包蔵地・屋敷,[近世]溝　溝付帯土坑　土坑　方形貼り粘土範囲,（縄文）土器・石槍　（近世）陶磁器など,139.749557,35.723492
1310502500,13105,25,せんだぎかいづか,千駄木貝塚,文京区 千駄木一丁目,[旧石器時代][縄文時代][弥生時代（後期）][近世],集落・貝塚・その他の墓・屋敷,[縄文時代]炉　土坑　住居　集石　炉　廃屋跡　[弥生時代]住居,（縄文）土器・石器・石製品・人骨　（弥生）土器　（近）陶磁器,139.758987,35.722748
1310502600,13105,26,はやしちょういせき,林町遺跡,文京区 千石二丁目,[旧石器時代][縄文時代（中期）][弥生時代][奈良時代][近世],包蔵地・集落・屋敷,[縄文時代]炉穴 土坑 ピット　[近世]地下室 地下坑 井戸 溝状遺構 土坑 植栽痕 柱穴ピット,（旧石器）石器（剥片）（縄文）縄文土器・石器　（弥生）弥生土器　（近世）陶磁器類・?b器・土器・土製品・木製品・金属製品・石製品,139.7412882,35.72300979
1310502700,13105,27,こまごめしんめいちょうかいづか,駒込神明町貝塚,文京区 本駒込三丁目　本駒込四丁目　本駒込五丁目,[縄文時代][近世],集落・屋敷,[縄文時代]堅穴住居跡　[近世]土坑,縄文式土器・石器・石製品・人骨・廃骨・木製品・近世陶磁器・土器,139.7544031,35.73134327
1310502800,13105,28,やよいちょういせきぐん,弥生町遺跡群,文京区 弥生二丁目　根津一丁目,[縄文時代][弥生時代][近世],貝塚,,,139.7641535,35.71590195
1310502801,13105,28-101,やよいちょうかいづか,弥生町貝塚,文京区 弥生二丁目,[縄文時代][弥生時代],貝塚,,縄文土器　打斧　磨斧　石鏃　土製耳飾　石棒　弥生土器,139.7618189,35.7184943
1310502802,13105,28-102,やよいちょうあさのていかいづか,弥生町浅野邸貝塚,文京区 根津一丁目,[縄文時代（後期?晩期）],貝塚,,縄文土器　石斧　石鏃　耳飾　独鈷石　土版,139.7631579,35.71749082
1310502803,13105,28-103,やよいにちょうめいせき,弥生二丁目遺跡,文京区 弥生二丁目,[縄文時代（早期?晩期）][弥生時代][近世],貝塚,※一部、国指定史跡弥生二丁目遺跡となっています。 [弥生時代]溝,縄文土器　弥生土器　燈明皿　砥石　灼骨,139.7645655,35.7167382
1310502804,13105,28-104,,文京区№28-D遺跡,文京区 弥生二丁目,[弥生時代],包蔵地,,弥生土器,139.7656641,35.71489844
1310503100,13105,31,にしかたにちょうめいせき,西片二丁目遺跡,文京区 西片二丁目,[縄文時代][近世],包蔵地・集落・屋敷,[近世]地下室　土坑　小穴,[縄文]土器　磨製石斧　[近世]陶磁器　金属製品　瓦,139.755768,35.716236
1310503200,13105,32,ほんごうもとまちきたいせき,本郷元町北遺跡,文京区 本郷一丁目,[縄文時代][弥生時代（中期）][近世],包蔵地・集落・屋敷,,縄文土器,139.7560854,35.70383111
1310503300,13105,33,ゆみちょういせき,弓町遺跡,文京区 本郷一丁目,[旧石器時代][縄文時代][弥生時代（後期）][奈良時代][平安時代][中世][近世],包蔵地・集落・屋敷,[奈良時代]堅穴住居　[近世]地下室　井戸　土坑,縄文土器・敲石　土器・陶磁器・金属器　（奈良）土師器・須恵器　（近世）陶磁器・土器,139.7564631,35.70617294
1310503400,13105,34,,文京区№34遺跡,文京区 本郷三丁目,[近世],地下式土壙,[近世]地下式土坑,陶磁器　カワラケ　素焼土器　擂鉢　軒平瓦,139.758935,35.70307837
1310503500,13105,35,,文京区№35遺跡,文京区 本郷六丁目,[縄文時代],包蔵地,,石棒,139.7568751,35.71266838
1310503700,13105,37,つばきやまこふん,椿山古墳,文京区 本郷七丁目,[古墳時代],古墳,,切石,139.7611666,35.71038249
1310503800,13105,38,おちゃのみずかいづか,お茶の水貝塚,文京区 湯島一丁目,[縄文時代（前期?晩期）],貝塚,,縄文土器　石斧　磨石?　石棒?　人骨　獣骨,139.7646685,35.70143345
1310503900,13105,39,,文京区№39遺跡,文京区 湯島一丁目,[近世],地下式土壙群,[近世]地下式土坑,,139.7645311,35.70104313
1310504000,13105,40,ゆしま（きりどおしきた）かいづか,湯島（切通し北）貝塚,文京区 湯島四丁目,[縄文時代（前期?晩期）],貝塚,,,139.7675524,35.70932315
1310504600,13105,46,はくさんよんちょうめいせき,白山四丁目遺跡,文京区 白山四丁目,[近世],屋敷,[近世]建物基礎,陶磁器　焼塩壷　瓦燈　玩具　人形,139.7448931,35.72248021
1310504700,13105,47,ほんごうだいいせきぐん,本郷台遺跡群,文京区 本郷五丁目　本郷七丁目　弥生二丁目,[旧石器時代][縄文時代][弥生時代][古墳時代][平安時代][近世],包蔵地・集落・貝塚・その他の墓・社寺・屋敷・その他（町屋）,[旧石器時代]石器ブロック　礫群　[縄文時代]遺物集中部　陥穴　[古墳時代]住居跡　[平安時代]住居跡　井戸　[近（近世）]地下式坑　建物跡　組石遺構　土坑　溝　庭園址　井戸　道路状遺構など,（旧石器）ナイフ形石器・石核・剥片・石屑　砕片　（縄文）土器・石器　（弥生）土器　（古墳）土師器・土製品・須恵器　（奈良）土師器・須恵器　（平安）土師器・須恵器・灰釉陶器・緑釉陶器・土錘　（近世）陶磁器・土器・瓦・土製品・石製品・金属製品・古銭・骨角製品・動物遺存体・?b器・瓦器・ガラス製品・木製品,139.7634819,35.71205684
1310504800,13105,48,かすがちょう（こいしかわこうらくえん）いせき,春日町（小石川後楽園）遺跡,文京区 後楽一丁目　 春日一丁目,[旧石器時代][縄文時代][弥生時代][平安時代][近世],包蔵地・集落・屋敷,井戸　道路　木樋　柱穴　上水道　土坑　屋敷跡,縄文土器　石器　弥生土器　土師器　須恵器　近世陶磁器類,139.7507982,35.70558749
1310504900,13105,49,,文京区№49遺跡,文京区 本郷一丁目,[近世],上水路跡,[近世]木樋　石樋,,139.7563601,35.70210258
1310505000,13105,50,,文京区№50遺跡,文京区 春日一丁目,[旧石器時代][弥生時代（後期）][近世],包蔵地・屋敷・その他（町屋）,[近世]井戸跡　地下室　土坑　ピット　胞衣皿埋納遺構　植栽痕　井戸,（旧石器）石器　（弥生）土器　（近世）陶磁器・土器・瓦・金属製品など,139.7468157,35.70915589
1310505100,13105,51,まさごちょう（まさご）いせき,真砂町（真砂）遺跡,文京区 本郷四丁目,[旧石器時代][縄文時代（早期?後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落・屋敷,[縄文時代]炉穴　[奈良平安時代]住居跡　柱穴　土坑　[近世]上水道　井戸　地下室,縄文土器　土師器　須恵器　陶磁器類,139.7560167,35.70843107
1310505200,13105,52,ちょうこうじいせき,長光寺遺跡,文京区 関口二丁目,[近世],社寺,,煙管　銭貨　甕棺　人骨,139.7301645,35.71105154
1310505300,13105,53,ゆしまりょうもんちょういせき,湯島両門町遺跡,文京区 湯島四丁目,[近世],社寺,[近世]墓跡　ゴミ穴　土坑　石組溝,銭貨　手鏡　煙管　人骨　近世陶磁器・土器・人骨など,139.7677241,35.71082852
1310505400,13105,54,ゆしましんはなまちいせき,湯島新花町遺跡,文京区 湯島二丁目,[近世],包蔵地,,陶磁器　銭貨,139.7662821,35.70642385
1310505500,13105,55,こまごめおいわけまちみなみいせき,駒込追分町南遺跡,文京区 向丘一丁目　向丘二丁目,[縄文時代][近世],集落・屋敷・その他（町屋・道路跡）,[縄文時代]住居跡　[近世]地下室　井戸　土坑　土取り穴　建物跡　柱穴列,（縄文）土器　（近世）陶磁器・土器・瓦・金属器・木製品・金属製品,139.7578364,35.71726782
1310505600,13105,56,こまごめあさかまちいせき,駒込浅嘉町遺跡,文京区 本駒込一丁目　本駒込三丁目,[旧石器時代][縄文時代][近世],包蔵地・屋敷・その他（町屋・道路跡）,[縄文]柱穴　[近世]土坑　井戸　道路跡　地下室,（縄文）土器　（近世）近世陶磁器・瓦・金属器・木製品・陶磁器・土器,139.7536135,35.72515596
1310505700,13105,57,かすがちょう・こいしかわまち・とみさかいせき,春日町・小石川町・富坂遺跡,文京区 春日一丁目,[近世],屋敷・その他（町地・大下水・道路）,[近世]建物　井戸　下水道・地下室・杭列・大下水・道路,近世陶磁器　土器　瓦,139.7518969,35.70915589
1310505800,13105,58,ほんごうもとまちいせき,本郷元町遺跡,文京区 本郷一丁目,[縄文時代（前期?中期）][奈良時代][平安時代][近世],包蔵地・屋敷,[近世]土坑　水路,縄文土器　土師器　須恵器　陶磁器　土器　瓦　金属器,139.7568407,35.70266017
1310505900,13105,59,かごまちいせき,駕籠町遺跡,文京区 本駒込二丁目,[旧石器時代][縄文時代][奈良時代][平安時代][近世],包蔵地・集落・屋敷,[旧石器時代]石器ユニット 礫群　[縄文時代]陥穴 竪穴住居跡 土坑 小穴　[奈良・平安時代]竪穴住居跡　[近世]溝状遺構 土坑 井戸 土採り・切土跡 盛土造成跡 ピット 柱穴列 小穴 地下室 植栽痕,（旧石器時代）石器　(縄文時代)縄文土器 石器　(古代?中世)須恵器　（近世）陶磁器 ?b器 土器 土製品 木製品 銭貨 金属製品 石製品 ガラス製品 瓦 自然遺物 土類 生産関連遺物 その他,139.7475023,35.730117
1310506000,13105,60,こうらくいち・にちょうめいせき,後楽一・二丁目遺跡,文京区 後楽一丁目　後楽二丁目,[縄文時代][中世][近世],屋敷,[中世]溝　[近世]建物跡　土蔵跡　井戸　溝　ピット　樋基礎　境杭列　境溝　土坑　上水遺構　埋桶　池　落ち込み,（縄文）石器　（中世）陶器　（近世）土器・陶磁器・瓦・木製品・石製品・土製品・金属製品・漆製品,139.7453737,35.70542022
1310506100,13105,61,こまごめせんだぎちょういせき,駒込千駄木町遺跡,文京区 千駄木二丁目,[近世],社寺,,陶磁器　早桶　人骨　炭化物,139.7639969,35.72440516
1310506200,13105,62,みょうがだにまちいせき,茗荷谷町遺跡,文京区 小日向四丁目,[中世][近世],社寺?,[近世]地下式坑　土坑,（近世)陶磁器・土器・墓石,139.7372713,35.71623646
1310506300,13105,63,きくさかまちいせき,菊坂町遺跡,文京区 西片一丁目　本郷五丁目　本郷六丁目,[近世],社寺?・屋敷・その他（町屋）,[近世]円形木棺・長方形木棺・直葬・井戸,（近世）人骨破片・板材（早桶破片）・陶磁器・銭貨（古寛永）・土器皿・陶磁器類・木製品,139.7551584,35.7121666
1310506400,13105,64,こまごめおいわけまちいせき,駒込追分町遺跡,文京区 向丘一丁目,[近世],包蔵地,[近世]土坑,陶磁器,139.7556,35.719486
1310506500,13105,65,おおつかさかしたまちいせき,大塚坂下町遺跡,文京区 大塚五丁目,[縄文時代][中世][近世],包蔵地・社寺,溝状遺構　土坑　小穴　[近世]溝　盛土　[近代]建物基礎　溝状遺構　土坑,陶磁器　瓦　縄文土器（早期）　陶器　?b器　近世土器　磁器,139.7261477,35.72033398
1310506600,13105,66,ほんごうだいまちいせき,本郷台町遺跡,文京区 本郷五丁目　本郷六丁目,[縄文時代][近世],包蔵地・社寺・屋敷・その他（町屋）,[近世]地下式坑　土坑,（縄文）土器　（近世）土器・陶磁器・瓦,139.7585573,35.71199934
1310506700,13105,67,たまちいせき,田町遺跡,文京区 西片一丁目,[近世],社寺・屋敷,[近世]骨壷　柵列　木樋,陶磁器　瓦　土器　金属器　人骨,139.7533045,35.71172058
1310506800,13105,68,こまごめふじまえちょういせき,駒込富士前町遺跡,文京区 本駒込二丁目　本駒込三丁目,[縄文時代][平安時代][近世],包蔵地・社寺・屋敷・その他（町屋）,[縄文時代]土坑　[近世]土坑　地下室　井戸　溝状遺構　小穴,（縄文）土器　（平安）須恵器　（近世）陶磁器・土器・瓦・土製品・金属製品・石製品・骨角製品・硝子製品など,139.7514849,35.72950385
1310506900,13105,69,こひなただいまちいせき,小日向台町遺跡,文京区 小日向二丁目　小日向三丁目,[縄文時代][古墳時代][奈良時代][近世],包蔵地・集落・社寺,,近世蔵骨器・人骨 （近世）陶磁器・土器,139.7352114,35.71470332
1310507000,13105,70,ゆしませいどういせき,湯島聖堂遺跡,文京区 湯島一丁目,[近世],学問所跡,[近世]土坑　水路,陶磁器　瓦,139.7665224,35.70045764
1310507100,13105,71,こまごめひがしかたまちいせき,駒込東片町遺跡,文京区 向丘一丁目,[近世],包蔵地・屋敷,[近世]地下室　井戸　土坑　溝,陶磁器類　土器　石器　土師器,139.7556,35.719486
1310507300,13105,73,こひなただいまちみなみいせき,小日向台町南遺跡,文京区 小日向一丁目,[旧石器時代][縄文時代][弥生時代][奈良時代][中世][近世],包蔵地・集落・屋敷,[縄文時代]陥穴　[弥生時代]竪穴住居跡　[奈良時代]竪穴住居跡　[中世]井戸 土坑墓　[近世]地下室 井戸,(旧石器)石器　(縄文)土器　(弥生)土器　(奈良)土師器 須恵器　(近世)陶磁器 土器,139.7361727,35.71261262
1310507400,13105,74,たつおかちょういせき,龍岡町遺跡,文京区 湯島四丁目　本郷七丁目,[縄文時代（前期・後期）][弥生時代][平安時代][近世],集落・屋敷,[平安時代]住居　[近世]土坑　地下室　井戸,縄文土器　弥生土器　土師器　須恵器　陶磁器　土器　瓦　土錘,139.7655954,35.70937891
1310507500,13105,75,しょうりんいんあと,昌林院跡,文京区 小石川三丁目,[近世],社寺,,陶磁器　墓石　人骨,139.7459231,35.71110729
1310507600,13105,76,むりょういんあと,無量院跡,文京区 小石川三丁目,[近世],社寺・その他の墓,[近世]木槨甕棺墓・甕棺墓・方形木棺,（近世）陶磁器・?b器・土器・木製品・人骨,139.747468,35.71470331
1310507700,13105,77,ちこうじあと・こうがくじあと,智香寺跡・光岳寺跡,文京区 小石川五丁目,[近世],社寺,,墓石,139.7390223,35.71765807
1310507800,13105,78,さんげんちょういせき,三軒町遺跡,文京区 小日向四丁目,[縄文時代][近世],包蔵地・屋敷,[近世]土坑　溝状遺構　地下坑　ピット,（縄文）土器・石器　（近世）墓石・陶磁器・?b器・土器・瓦・土製品・金属製品・ガラス製品・石製品など,139.7369623,35.71723995
1310507900,13105,79,おかちぐみおおなわちいせき,御徒組大縄地遺跡,文京区 湯島二丁目,[近世],屋敷,[近世]地下室,,139.7660074,35.70689778
1310508000,13105,80,ごこくじもんぜんまちいせき,護国寺門前町遺跡,文京区 音羽一丁目,[近世],屋敷・その他の墓,,陶磁器　人骨,139.7308855,35.71177633
1310508100,13105,81,こいしかわおやくえんあと,小石川御薬園跡,文京区 白山三丁目　白山四丁目,[縄文時代][近世],集落・その他,[縄文時代]住居　[近世]土坑,縄文土器　陶磁器　土器　瓦,139.7439661,35.72027823
1310508200,13105,82,こまごめにしかたまちいせき,駒込西片町遺跡,文京区 西片二丁目,[旧石器時代][縄文時代][近世],包蔵地・屋敷,地下室　井戸　柱穴,石器　縄文土器　陶磁器類,139.755768,35.716236
1310508300,13105,83,もとまちいせき,元町遺跡,文京区 本郷一丁目,[近世],屋敷・その他（麹室）,麹室,,139.7603083,35.7034408
1310508400,13105,84,はくさんごてんまちいせき,白山御殿町遺跡,文京区 白山四丁目,[縄文時代][弥生時代][近世],集落・屋敷,住居跡　土坑　溝跡,土器　陶磁器類,139.7480173,35.71907965
1310508500,13105,85,やなぎさわけこまごめやしき（むくのたち・むくのその）あと,柳沢家駒込屋敷（六義館・六義園）跡,文京区 本駒込六丁目,[縄文時代][奈良時代][平安時代][近世],包蔵地・屋敷・その他（庭園）,[縄文時代]風倒木痕 土坑 ピット　[奈良・平安時代]土坑 ピット　[近世]溝跡 地下室 土坑 植栽痕 柱穴 小穴 礎石 地業址 基礎 道路状遺構 瓦溜り,(縄文)土器 石器　(弥生)土器　(奈良・平安)須恵器 土師器　(近世)陶磁器 ?b器 土器 土製品 瓦 金属製品 木製品 石製品 自然遺物 土類,139.7464724,35.73290396
1310508600,13105,86,おおつかまちいせき,大塚町遺跡,文京区 大塚一丁目　大塚二丁目,[縄文時代][弥生時代][近世],包蔵地・集落・社寺・屋敷・その他（町屋）,[縄文時代]土坑　[古墳時代]溝　[近世]溝　土坑（一部墓壙）　植栽痕　土坑　溝状遺構　地下室,（縄文）土器・石器　（弥生）土器　（古代）土師器・須恵器　（近世）人骨・陶磁器・?b器・土器・金属製品・銭貨・瓦・瓦器・土製品・石製品など,139.7316065,35.7184943
1310508700,13105,87,もりかわちょういせき,森川町遺跡,文京区 本郷六丁目,[近世],屋敷・その他（井戸・麹室）,[近世]屋敷跡　井戸　麹室,,139.7576304,35.71375554
1310508800,13105,88,いちぎょういんあといせき,一行院跡遺跡,文京区 千石一丁目,[縄文時代][近世],集落・社寺・屋敷,[縄文時代]住居跡　[近世]屋敷跡　地下室　井戸,石器　縄文土器　陶磁器類,139.7458201,35.72454277
1310508900,13105,89,おおつかくぼまちいせき,大塚窪町遺跡,文京区 大塚三丁目,[縄文時代][近世],包蔵地・屋敷,[縄文時代]ピット　[近世]地下坑　井戸跡　土坑　地下室,陶磁器類,139.7360354,35.71902391
1310509000,13105,90,まるやましんまちきたいせき,丸山新町北遺跡,文京区 白山一丁目,[縄文時代][近世],包蔵地,,縄文土器,139.752762,35.718796
1310509100,13105,91,はらまちひがしいせき,原町東遺跡,文京区 白山五丁目,[弥生時代（後期）][古墳時代][近世],包蔵地・屋敷,竪穴式住居跡,弥生式土器　土師器　近世陶磁器,139.749557,35.723492
1310509200,13105,92,かごまちみなみいせき,駕籠町南遺跡,文京区 本駒込二丁目,[縄文時代][近世],包蔵地,地下室　土坑,縄文土器　近世土器,139.7485666,35.72919728
1310509301,13105,93-1,としまがおかぼちだい1ちてん,豊島岡墓地第1地点,文京区 大塚五丁目,[近世],屋敷,[近世]地下室,近世陶磁器,139.7241907,35.7232049
1310509302,13105,93-2,としまがおかぼちだい2ちてん,豊島岡墓地第2地点,文京区 大塚五丁目,[旧石器時代][近世],包蔵地・屋敷,[近世]溝　柱穴,ナイフ形石器　陶磁器　かわらけ　瓦　寛永通宝,139.7265597,35.72390171
1310509400,13105,94,すいどうにちょうめいせき,水道二丁目遺跡,文京区 水道二丁目,[平安時代][近世],屋敷,[近世]土坑・井戸・盛土層・木杭,(古代)土師器 (近世)木製品 陶磁器 土器,139.737649,35.70946254
1310509500,13105,95,かなとみちょうきたいせき,金富町北遺跡,文京区 春日二丁目,[縄文時代（早期・後期）][弥生時代（後期）][近世],屋敷,[近世]地下室・土坑・井戸,縄文土器　弥生土器　近世陶磁器,139.7420778,35.71194359
1310509600,13105,96,ゆしまさんちょうめきたいせき,湯島三丁目北遺跡,文京区 湯島三丁目,[近世],社寺,,人骨,139.7707453,35.70815229
1310509700,13105,97,だんござかうえいせき,団子坂上遺跡,文京区 千駄木一丁目　千駄木三丁目　千駄木五丁目,[旧石器時代][縄文時代（中期）][弥生時代（中期）][平安時代][近世],包蔵地・集落・社寺・屋敷・その他（町屋）,[旧石器時代]遺物集中部　[縄文時代]堅穴住居跡　土坑　溝　埋甕　[弥生時代]堅穴住居跡　溝　溝状遺構　環濠　[平安]竪穴住居跡　溝　[近世]地下室　土坑　礎石　大型土坑　ピット　[近世以降]版築基礎建物跡　掘立柱建物跡　礎石　地下室　土坑　ピット群,（旧石器）ナイフ形石器・石核　（縄文）土器・土製品・石器・炉石　（弥生）土器・石器　（平安）土師器・須恵器・鉄製品・鉄滓　（近世）陶磁器・?b器・土器・瓦・土製品・銅製品・鉄製品・貝・金属製品・木製品・石製品など,139.7612503,35.72554791
1310509800,13105,98,めじろだいにちょうめみなみいせき,目白台二丁目南遺跡,文京区 目白台二丁目,[近世],屋敷,,近世陶磁器,139.7229548,35.71590196
1310509900,13105,99,こいしかわにちょうめきたいせき,小石川二丁目北遺跡,文京区 小石川二丁目,[近世],社寺,[近世]地下室・土坑・柱穴,縄文土器　近世陶磁器類,139.7470217,35.71163695
1310510100,13105,101,,文京区№101遺跡,文京区 春日二丁目,[弥生時代][近世],包蔵地・屋敷,[近世]地下室　土坑　溝,縄文土器　弥生土器　近世陶磁器,139.7416659,35.71314227
1310510200,13105,102,,文京区№102遺跡,文京区 本駒込五丁目,[縄文時代][弥生時代][近世],包蔵地・屋敷,[近世]地下室　土坑,縄文土器　近世陶磁器,139.7498026,35.73220723
1310510300,13105,103,ほんごういっちょうめみなみいせき,本郷一丁目南遺跡,文京区 本郷一丁目,[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世],包蔵地・集落・屋敷,[縄文時代]住居　[弥生時代]住居　[古墳時代]住居　[近世]地下室　溝　井戸,石器　縄文土器　弥生土器　須恵器　土師器　近世陶磁器,139.7564974,35.70341292
1310510700,13105,107,こひなたさんちょうめひがしいせき,小日向三丁目東遺跡,文京区 小日向三丁目,[縄文時代][古墳時代][奈良時代][近世],包蔵地・集落・屋敷,[縄文時代]柱穴　[古墳時代]住居跡　[奈良時代]住居跡　[近世]大型土坑,土師器　近世陶磁器,139.734024,35.715233
1310511000,13105,110,かすがちょうひがしいせき,春日町東遺跡,文京区 本郷一丁目,[近世],屋敷,[近世]土坑　溝状遺構　柱穴　盛土,近世陶磁器・土器など,139.7549181,35.70594991
1310511100,13105,111,えどじょうそとぼりあと,江戸城外堀跡,文京区 後楽 本郷 湯島,[近世],その他（堀）,,,139.7493219,35.70282745
1310511200,13105,112,おおつかにちょうめいせき,大塚二丁目遺跡,文京区 大塚二丁目,[近世],その他（町屋）,[近世]溝状遺構　埋甕　埋樋　井戸　土坑,（近世）陶磁器・土器,139.7298212,35.72075208
