JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13222007400,13222,74,かみじゅくいせき,上宿遺跡,東久留米市 八幡町二丁目,[縄文時代（前期）],包蔵地,,縄文土器　石皿　剥片
13222007500,13222,75,,東久留米市№75遺跡,東久留米市 幸町四丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222007600,13222,76,,東久留米市№76遺跡,東久留米市 幸町二丁目,[縄文時代],包蔵地,,縄文土器
13222007700,13222,77,,東久留米市№77遺跡,東久留米市 幸町三丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222007800,13222,78,,東久留米市№78遺跡,東久留米市 幸町三丁目,[縄文時代],包蔵地,,縄文土器
13222007900,13222,79,,東久留米市№79遺跡,東久留米市 幸町二丁目,[縄文時代],包蔵地,,縄文土器
13222008000,13222,80,,東久留米市№80遺跡,東久留米市 小山二丁目,[縄文時代],包蔵地,,縄文土器
13222008100,13222,81,,東久留米市№81遺跡,東久留米市 八幡町二丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222008200,13222,82,,東久留米市№82遺跡,東久留米市 中央町二丁目,[縄文時代],包蔵地,,縄文土器
13222008300,13222,83,,東久留米市№83遺跡,東久留米市 中央町二丁目,[平安時代?],包蔵地,,土師器
13222008400,13222,84,,東久留米市№84遺跡,東久留米市 中央町一丁目,[縄文時代],包蔵地,,縄文土器
13222008500,13222,85,,東久留米市№85遺跡,東久留米市 本町一丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222008600,13222,86,,東久留米市№86遺跡,東久留米市 本町一丁目,[縄文時代],包蔵地,,縄文土器
13222008700,13222,87,,東久留米市№87遺跡,東久留米市 新川町一丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222008800,13222,88,,東久留米市№88遺跡,東久留米市 新川町一丁目,[縄文時代],包蔵地,,縄文土器
13222008900,13222,89,,東久留米市№89遺跡,東久留米市 新川町一丁目,[縄文時代],包蔵地,,縄文土器
13222009000,13222,90,,東久留米市№90遺跡,東久留米市 新川町一丁目,[縄文時代（中期）][平安時代?],包蔵地,,縄文土器　土師器?
13222009100,13222,91,しんばしいせき,新橋遺跡,東久留米市 新川町二丁目,[縄文時代（前期）],集落,[縄文時代]住居土坑,縄文土器　打斧　石匙　磨石
13222009200,13222,92,,東久留米市№92遺跡,東久留米市 新川町二丁目,[縄文時代],包蔵地,,縄文土器
13222009300,13222,93,,東久留米市№93遺跡,東久留米市 新川町二丁目,[縄文時代],包蔵地,,縄文土器
13222009400,13222,94,,東久留米市№94遺跡,東久留米市 新川町二丁目,[縄文時代（早期～中期）],包蔵地,,縄文土器
13222009500,13222,95,,東久留米市№95遺跡,東久留米市 八幡町三丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222009600,13222,96,,東久留米市№96遺跡,東久留米市 中央町五丁目,[縄文時代（早期）],包蔵地,,縄文土器　石錘
13222009700,13222,97,,東久留米市№97遺跡,東久留米市 中央町五丁目,[縄文時代],包蔵地,,縄文土器
13222009800,13222,98,,東久留米市№98遺跡,東久留米市 中央町五丁目,[縄文時代],包蔵地,,縄文土器
13222009900,13222,99,,東久留米市№99遺跡,東久留米市 中央町五丁目,[縄文時代],包蔵地,,縄文土器
13222010000,13222,100,,東久留米市№100遺跡,東久留米市 中央町三丁目,[縄文時代（中期？）],包蔵地,,縄文土器
13222010100,13222,101,,東久留米市№101遺跡,東久留米市 中央町三丁目,[縄文時代],包蔵地,,縄文土器
13222010200,13222,102,ろくせんいせき,六仙遺跡,東久留米市 中央町三丁目　 中央町四丁目,[旧石器時代][縄文時代（中期）],集落,[旧石器時代]礫群　[縄文時代]住居　土坑,ナイフ形石器　剥片　縄文土器　打斧　石鏃　掻器　石皿　磨石　凹石　土製円板　石棒
13222010300,13222,103,,東久留米市№103遺跡,東久留米市 南沢一丁目,[縄文時代（早期～中期）],包蔵地,,縄文土器
13222010400,13222,104,たもんじまえいせき,多聞寺前遺跡,東久留米市 南沢一丁目,[旧石器時代][縄文時代（早期～後期）],集落,[旧石器時代]石器礫群　[縄文時代]住居跡　集石土坑　炉穴　土坑,ナイフ形石器　尖頭器　斧形石器　石核　剥片　縄文土器　打斧　磨斧　石鏃　削器　石皿　磨石
13222010500,13222,105,,東久留米市№105遺跡,東久留米市 南沢一丁目,[縄文時代（中期）][平安時代?],包蔵地,,縄文土器　土師器
13222010600,13222,106,たてのいせき,立野遺跡,東久留米市 南沢一丁目　 学園町一丁目,[旧石器時代][縄文時代（早期～晩期）],集落,[縄文時代]住居　集石炉　土坑　ピット群,尖頭器　縄文土器　石器
13222010700,13222,107,,東久留米市№107遺跡,東久留米市 浅間町一丁目,[縄文時代（前期～中期）],包蔵地,,縄文土器
13222010800,13222,108,,東久留米市№108遺跡,東久留米市 浅間町二丁目,[縄文時代（前期？・中期）,包蔵地,,縄文土器　剥片
13222010900,13222,109,,東久留米市№109遺跡,東久留米市 浅間町二丁目,[縄文時代（前期～中期）],包蔵地,,縄文土器　石器
13222011000,13222,110,,東久留米市№110遺跡,東久留米市 中央町四丁目,[縄文時代],包蔵地,,縄文土器
13222011100,13222,111,,東久留米市№111遺跡,東久留米市 南沢四丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222011200,13222,112,,東久留米市№112遺跡,東久留米市 南沢四丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222011300,13222,113,,東久留米市№113遺跡,東久留米市 南沢四丁目,[縄文時代],包蔵地,,縄文土器
13222011400,13222,114,むこうやまいせき,向山遺跡,東久留米市 南沢三丁目,[旧石器時代][縄文時代（早期～中期）][平安時代][近世],集落,[縄文時代]住居　集石土坑　炉穴　焼土　土坑　配石　[平安時代]住居　土坑,ナイフ形石器　尖頭器　細石刃　細石刃核　縄文土器　打斧　石鏃　掻器　石匙　石皿　磨石　スタンプ形石器　敲石　土師器　陶器（灰釉）　刀子　銭貨
13222011500,13222,115,,東久留米市№115遺跡,東久留米市 南沢四丁目,[縄文時代（前期～中期）],包蔵地,,縄文土器
13222011600,13222,116,,東久留米市№116遺跡,東久留米市 南沢四丁目,[縄文時代],包蔵地,,縄文土器
13222011700,13222,117,,東久留米市№117遺跡,東久留米市 南沢二丁目,[縄文時代（中期）],包蔵地,,縄文土器　石鏃
13222011800,13222,118,,東久留米市№118遺跡,東久留米市 南沢二丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222011900,13222,119,じゆうがくえんにしいせき,自由学園西遺跡,東久留米市 学園町一丁目,[縄文時代（早期～後期）],集落,[縄文時代]住居土坑,縄文土器　石器
13222012000,13222,120,かわぎしいせき,川岸遺跡,東久留米市 浅間町二丁目,[旧石器時代][縄文時代（前期～中期）],集落,[旧石器時代]ブロック　礫群　[縄文時代]住居　竪穴住居跡　[近世]井戸?,ナイフ形石器　尖頭器　縄文土器　石鏃　敲石　砥石　陶磁器　煙管
13222012100,13222,121,,東久留米市№121遺跡,東久留米市 前沢一丁目,[縄文時代],包蔵地,,縄文土器
13222012200,13222,122,,東久留米市№122遺跡,東久留米市 前沢一丁目,[平安時代?],包蔵地,,土師器
13222012300,13222,123,,東久留米市№123遺跡,東久留米市 前沢二丁目,[縄文時代],包蔵地,,縄文土器
13222012400,13222,124,,東久留米市№124遺跡,東久留米市 南町四丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222012500,13222,125,,東久留米市№125遺跡,東久留米市 南町三丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222012600,13222,126,,東久留米市№126遺跡,東久留米市 南町三丁目,[縄文時代（前期）],包蔵地,,縄文土器
13222012700,13222,127,,東久留米市№127遺跡,東久留米市 南町一丁目,[縄文時代],包蔵地,,縄文土器
13222012800,13222,128,,東久留米市№128遺跡,東久留米市 前沢三丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222012900,13222,129,,東久留米市№129遺跡,東久留米市 弥生一丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222013000,13222,130,,東久留米市№130遺跡,東久留米市 弥生一丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222013100,13222,131,,東久留米市№131遺跡,東久留米市 下里六丁目,[旧石器時代],包蔵地,,石核　剥片
13222013200,13222,132,,東久留米市№132遺跡,東久留米市 南町三丁目,[縄文時代],包蔵地,,縄文土器
13222013300,13222,133,,東久留米市№133遺跡,東久留米市 南町二丁目,[縄文時代],包蔵地,,縄文土器
13222013400,13222,134,,東久留米市№134遺跡,東久留米市 小山四丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222013500,13222,135,,東久留米市№135遺跡,東久留米市 本町二丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222013600,13222,136,しんめいやまみなみいせき,神明山南遺跡,東久留米市 中央町三丁目,[旧石器時代][縄文時代（早期～中期）],集落,[縄文時代]住居　集石　炉穴　土坑,剥片　縄文土器　石鏃　石匙
13222013700,13222,137,,東久留米市№137遺跡,東久留米市 滝山六丁目,[縄文時代（中期）],包蔵地,,縄文土器
13222013800,13222,138,,東久留米市№138遺跡,東久留米市 下里四丁目,[旧石器時代][縄文時代],包蔵地,,ナイフ形石器　縄文土器
