JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
1311220900,13112,209,せきやづか,関屋塚,世田谷区 桜新町一丁目,[中世][近世],塚,,銭貨
1311221000,13112,210,ながさきづかいせき,長崎塚遺跡,世田谷区 桜新町一丁目,[中世][近世],その他（塚）,,陶磁器
1311221100,13112,211,うさまえみなみいせき,宇佐前南遺跡,世田谷区 用賀一丁目,[縄文時代],包蔵地,,土錘
1311221200,13112,212,せんぶづかいせき,千部塚遺跡,世田谷区 深沢五丁目,[中世][近世],その他（塚）,,土師器
1311221400,13112,214,まるやまみなみいせき,丸山南遺跡,世田谷区 深沢五丁目,[縄文時代（中期）],包蔵地,,縄文土器
1311221500,13112,215,しょうぎやまいせき,将監山遺跡,世田谷区 瀬田四丁目,[旧石器時代][縄文時代][古墳時代][奈良時代],包蔵地,,剥片 縄文土器 石器 土師器 陶磁器
1311221600,13112,216,せたちゅうがっこういせき,瀬田中学校遺跡,世田谷区 瀬田二丁目,[平安時代],墓地,,蔵骨器 人骨
1311221700,13112,217,やざわだいいせき,谷沢台遺跡,世田谷区 中町二丁目,[縄文時代],包蔵地,,縄文土器 石器
1311221800,13112,218,いなりざかいせき,稲荷坂遺跡,世田谷区 上野毛二丁目 上野毛三丁目,[中世],包蔵地,,板碑
1311221900,13112,219,いなりまるいせき,稲荷丸遺跡,世田谷区 上野毛二丁目 上野毛三丁目,[縄文時代（前期～中期）],包蔵地,,縄文土器
1311222000,13112,220,いなりまるづか,稲荷丸塚,世田谷区 上野毛二丁目,[古墳],古墳,,
1311222200,13112,222,とどろきねおうけつぼ,等々力根横穴墓,世田谷区 等々力一丁目,[古墳時代],横穴墓,,人骨
1311222300,13112,223,とどろきひがしはら,等々力東原遺跡,世田谷区 等々力六丁目,[縄文時代（前期）],包蔵地,,縄文土器
1311222400,13112,224,どうのさかいせき,堂の坂遺跡,世田谷区 尾山台一丁目 尾山台二丁目,[中世],出土地,,板碑 人骨
1311222400,13112,224,どうのさかいせき,堂の坂遺跡,世田谷区 尾山台一丁目 尾山台二丁目,[中世],出土地,,板碑 人骨
1311222700,13112,227,おおひらとりであと,大平砦跡,世田谷区 奥沢一丁目 奥沢三丁目,[中世],城館,,
1311222800,13112,228,ふかさわじょうあと,深沢城跡,世田谷区 中町二丁目 等々力三丁目 等々力八丁目,[中世],城館,,
1311223200,13112,232,まつばいせき,松場遺跡,世田谷区 喜多見八丁目,[古墳時代][近世],包蔵地,,土師器 カワラケ
1311223300,13112,233,みしまのやしき・しもがくとうみなみいせき,三島野屋敷・下覚東南遺跡,世田谷区 喜多見九丁目,[縄文時代（草創期～中期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,,縄文土器 弥生土器 土師器 陶磁器
1311223500,13112,235,あいのはら,相之原遺跡,世田谷区 喜多見四丁目,[縄文時代（中期）][古墳時代][奈良時代][近世],集落,[古墳時代]住居 [奈良時代]住居 ピット 土坑 溝 [近世]ピット,縄文土器 土師器 須恵器 鉄鏃 砥石 滑石製臼玉 石製模造品 陶磁器 鉄滓 埴輪 紡錘車
1311223700,13112,237,しものげはらいなりいせき,下野毛原稲荷遺跡,世田谷区 野毛一丁目,[中世],単独出土地,,板碑
1311223800,13112,238,はちまんやまいなりまえいせき,八幡山稲荷前遺跡,世田谷区 八幡山一丁目,[縄文時代（早期・中期）][中世][近世],集落,[縄文時代]土坑 ピット [中世][近世]溝 井戸 土坑 ピット,縄文土器 石器 土製品 陶磁器 土師質土器 煙管 鉄製石 碁石
1311223900,13112,239,かねづか,カネ塚,世田谷区 南烏山二丁目,[中世][近世],塚,,陶器 石碑
1311224000,13112,240,こがやいせき,児ヶ谷遺跡,世田谷区 八幡山三丁目,[中世][近世],包蔵地,,土師器 陶磁器
1311224100,13112,241,まるしたいせき,丸下遺跡,世田谷区 八幡山一丁目 上北沢一丁目,[縄文時代（早期～中期）][近世],集落,,縄文土器 石器
1311224200,13112,242,しんぱちやまいせき,新八山遺跡,世田谷区 上北沢一丁目 桜上水五丁目,[縄文時代（中期）][古墳時代][近世],集落,[縄文時代]ピット [近世]溝 土坑 ピット,縄文土器 土師器 磁器 石臼 陶磁器
1311224300,13112,243,ほしのづか,星野塚,世田谷区 船橋五丁目,[中世],塚,,
1311224400,13112,244,はんだづか,半田塚,世田谷区 松原六丁目,[近世],塚,,陶磁器
1311224500,13112,245,いしいどづか,石井土塚,世田谷区 大蔵三丁目,[古墳時代][奈良時代][平安時代][中世][近世],塚？,方墳,
1311224600,13112,246,かるたいせき,嘉留多遺跡,世田谷区 成城一丁目,[旧石器時代][縄文時代（早期～晩期）][奈良時代][平安時代],集落,[旧石器時代]ブロック 礫群 炭化物集中箇所 [縄文時代]住居 竪穴状遺構 集石土坑 炉穴群 土坑 ピット [近世]溝状遺構 道路,縄文土器 石器 弥生土器 土師器 須恵器 炭化果核 銭貨
1311224700,13112,247,しものだいせき,下野田遺跡,世田谷区 喜多見五丁目 喜多見六丁目 喜多見七丁目,[縄文時代（早期～晩期）][古墳時代][近世],包蔵地,,縄文土器 石槍 石器 土師器 陶磁器
1311224800,13112,248,おかもとはらいせき,岡本原遺跡,世田谷区 岡本一丁目,[縄文時代（早期～中期）][古墳時代][中世][近世],包蔵地,[古墳時代]溝,縄文土器 土師器 紡錘車 陶磁器
1311224900,13112,249,せたうえはらいせき,瀬田上原遺跡,世田谷区 瀬田五丁目,[奈良時代][平安時代][中世],包蔵地,,土師器 須恵器 カワラケ
1311225000,13112,250,いなりまるきたいせき,稲荷丸北遺跡,世田谷区 上野毛三丁目,[縄文時代（早期～晩期）][古墳時代],集落・貝塚,[縄文時代]住居 土坑 ピット [古墳時代]住居 掘立柱建物 土坑 [近世]ピット 溝?,石器 縄文土器 土錘 土製円板 けつ状耳飾 弥生土器 土師器 須恵器 装身具 陶磁器
1311225100,13112,251,いなりまるこふん,稲荷丸古墳,世田谷区 上野毛三丁目,[古墳時代],古墳,円墳 [古墳時代]礫槨 石槨 葺石,
1311225200,13112,252,まるやまきたいせき,丸山北遺跡,世田谷区 深沢五丁目,[近世],包蔵地,,陶磁器
1311225800,13112,258,むかいのだいせき,向野田遺跡,世田谷区 砧七丁目 砧八丁目,[縄文時代（早期～後期）][古墳時代][近世],集落,[縄文時代]集石 土坑群 ピット群,縄文土器 石器
1311226000,13112,260,かなくそやまいせき,かなくそやま遺跡,世田谷区 喜多見七丁目,[近世],塚,円形墳丘,陶磁器 羽口 鉄滓
1311226201,13112,262-1,じんや1ごうふん,陣屋1号墳,世田谷区 喜多見一丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,土師器
1311226202,13112,262-2,じんや2ごうふん,陣屋2号墳,世田谷区 喜多見一丁目,[古墳時代],古墳,[古墳時代]葺石,土師器 埴輪（円筒、人物、形象）
1311226203,13112,262-3,じんや3ごうふん,陣屋3号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,[古墳時代]石室,鉄鏃
1311226204,13112,262-4,じんや4ごうふん,陣屋4号墳,世田谷区 喜多見三丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,土師器 須恵器 勾玉
1311226205,13112,262-5,じんや5ごうふん,陣屋5号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,前方後円墳 帆立貝式 [古墳時代]周溝,土師器 須恵器 埴輪 臼玉
1311226206,13112,262-6,じんや6ごうふん,陣屋6号墳,世田谷区 喜多見三丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,
1311226207,13112,262-7,じんや7ごうふん,陣屋7号墳,世田谷区 喜多見三丁目,[古墳時代],古墳,,
1311226209,13112,262-9,じんや9ごうふん,陣屋9号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,
1311226210,13112,262-10,じんや11ごうふん,陣屋11号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,※遺跡地図所在不明,
1311226211,13112,262-11,じんや12ごうふん,陣屋12号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,※遺跡地図所在不明,
1311226213,13112,262-13,じんや13ごうふん,陣屋13号墳,世田谷区 喜多見三丁目,[古墳時代],古墳,[古墳時代]古墳周溝,土師器 須恵器
1311226214,13112,262-14,じんや14ごうふん,陣屋14号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,[古墳時代]周溝,土師器 須恵器
1311226215,13112,262-15,じんや15ごうふん,陣屋15号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,古墳周溝,土師器 須恵器 鉄製品（鋤鍬先）
1311226400,13112,264,きたみしみずいせき,喜多見清水遺跡,世田谷区 喜多見五丁目,[縄文時代（早期・中期～後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[奈良時代][平安時代]住居 [中世][近世]土坑 地下式土坑 井戸 溝,縄文土器 土師器 須恵器 土師質土器 陶磁器 石臼 鉄製品
1311226500,13112,265,しものだやまいせき,下野田山遺跡,世田谷区 喜多見六丁目,[旧石器時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック,石器 焼礫 土師器 陶器 カワラケ
1311226601,13112,266-1,しものだ1ごうふん,下野田1号墳,世田谷区 喜多見六丁目,[古墳時代],古墳,,
1311226602,13112,266-2,しものだ2ごうふん,下野田2号墳,世田谷区 喜多見六丁目,[古墳時代],古墳？,円墳?,
1311226800,13112,268,なかしんめいおうけつぼぐん,中神明横穴墓群,世田谷区 成城三丁目,[古墳時代],横穴墓,7基,土師器 須恵器 刀子 人骨
1311226900,13112,269,しものだふどういせき,下野田不動遺跡,世田谷区 成城一丁目,[近世],出土地,,和鏡
1311227200,13112,272,どうがやと１ごうふん,堂が谷戸1号墳,世田谷区 岡本三丁目,[古墳時代],古墳,円墳 [古墳時代]周溝 幅4ｍ,縄文土器 土師器
1311227300,13112,273,しもやま１ごうふん,下山1号墳,世田谷区 瀬田四丁目,[古墳時代],古墳,[古墳時代]円形周溝,土師器
1311227400,13112,274,たきがやいせき,滝ヶ谷遺跡,世田谷区 瀬田四丁目,[旧石器時代][縄文時代（早期～中期）][奈良時代][近世],集落,[旧石器時代]ブロック 礫群 [縄文時代]住居 土坑 溝 [古墳時代]土坑? [奈良時代]住居,主な出土品
1311227500,13112,275,しろまえいせき,城前遺跡,世田谷区 奥沢七丁目,[縄文時代（早期～後期）],包蔵地,,縄文土器 焼礫 陶器
1311227600,13112,276,のくぼいせき,野窪遺跡,世田谷区 桜上水二丁目,[縄文時代（草創期）],包蔵地,,石槍
1311227700,13112,277,まるしたきたいせき,丸下北遺跡,世田谷区 上北沢一丁目 上北沢三丁目 桜上水五丁目,[縄文時代],包蔵地,,縄文土器 石鏃 剥片
1311227800,13112,278,からすやまじょう（とりで）せき・からすやまみなみはらいせき,烏山城(砦)跡・烏山南原遺跡,世田谷区 南烏山一丁目 南烏山二丁目,[旧石器時代][縄文時代（中期）][中世][近世],集落・城館,[旧石器時代]ブロック 礫群 [近世]溝状遺構 [時期不明]溝,石器 焼礫 縄文土器 陶磁器
1311228000,13112,280,きたみなかどおりいせき,喜多見中通遺跡,世田谷区 喜多見七丁目,[縄文時代（中期～晩期）][古墳時代][奈良時代][平安時代][中世][近世],集落,,土師器
1311228100,13112,281,たなおしいせき,田直遺跡,世田谷区 大蔵五丁目,[旧石器時代][縄文時代(早期～後期)][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック [縄文時代]住居址 土坑 炉穴 集石 ピット 配石 遺物集中部 土器埋設土坑 [古代以降]溝 土坑 ピット [中世以降]土坑 [近世以降]段切り ピット,[旧石器時代]石器 [縄文時代]土器 石器 土製品 石製品（装飾品） [古代以降]土師器 須恵器 [中世以降]陶磁器 [近世以降]陶磁器
1311228200,13112,282,しもそしがやまえいせき,下祖師谷前遺跡,世田谷区 成城九丁目,[中世],包蔵地,,土師質土器
1311228500,13112,285,うなねほんむらいせき,宇奈根本村遺跡,世田谷区 宇奈根二丁目,[古墳時代][奈良時代][平安時代][中世][近世],包蔵地,,土師器 陶磁器
1311228600,13112,286,かみのだおうけつぼぐん,上野田横穴墓群,世田谷区 成城四丁目,[古墳時代],横穴墓,2基,
1311228700,13112,287,せんがわいせき,仙川遺跡,世田谷区 給田三丁目,[旧石器時代][縄文時代（前期）][古墳時代],集落,[旧石器時代]ブロック [古墳時代]住居,
1311228800,13112,288,おかもとまえこうちいせき,岡本前耕地遺跡,世田谷区 岡本二丁目,[縄文時代（早期～晩期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石 杭列 [近世]溝,縄文土器 石器 土製品 石製品 木製品 浮子 弥生土器 土師器 須恵器 灰釉 陶磁器
1311229400,13112,294,ひがしやまいせき,東山遺跡,世田谷区 池尻一丁目 池尻二丁目,[旧石器時代][縄文時代（中期）][弥生時代][古墳時代],集落,[縄文時代]竪穴 土坑,縄文土器 石器
1311229500,13112,295,とどろきにしねいせき,等々力西根遺跡,世田谷区 等々力一丁目 尾山台二丁目,[縄文時代（前期～中期）],包蔵地,[縄文時代]逆堆積土坑,縄文土器 石器
1311229600,13112,296,とどろきはらいせき,等々力原遺跡,世田谷区 等々力一丁目,[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][古墳時代][中世][近世],集落,[縄文時代]住居 土坑 [弥生時代]住居,石器 縄文土器 石器 弥生土器 陶磁器 銭貨
1311229700,13112,297,とどろきねいせき,等々力根遺跡,世田谷区 等々力一丁目,[旧石器時代][縄文時代（早期～後期）][古墳時代][中世][近世],集落,,縄文土器 石器 土製品 陶磁器 銭貨 鉄製品 土錘 砥石 瓦 土師質土器 硯 礫 埴輪 須恵器 金属製品 ガラス製品
1311229800,13112,298,おきのたにいせき,沖ノ谷遺跡,世田谷区 奥沢二丁目,[縄文時代（中期）],包蔵地,,
1311230300,13112,303,とどろきね1ごうふん,等々力根1号墳,世田谷区 等々力一丁目,[古墳時代],古墳,[古墳時代]周溝,土師器
1311230400,13112,304,おやまきたはらいせき,尾山北原遺跡,世田谷区 尾山台二丁目,[縄文時代（早期）][近世],包蔵地,[近世]ピット 礎石建物址,縄文土器 石器 礫 陶磁器 銭貨 煙管
1311230700,13112,307,のげ2ごうふん,野毛2号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,円筒埴輪 形象埴輪 須恵器坏身
1311230800,13112,308,のげ3ごうふん,野毛3号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]主体部（礫槨）,
1311230900,13112,309,のげ4ごうふん,野毛4号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,円筒埴輪
1311231000,13112,310,のげ5ごうふん,野毛5号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,
1311231100,13112,311,のげ6ごうふん,野毛6号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,土師器坏
1311231300,13112,313,のげおおはらおうけつぼぐん,野毛大原横穴墓群,世田谷区 野毛二丁目,[古墳時代],横穴墓,,人骨 須恵器（長頸壺） 土師器（坏）
1311231400,13112,314,すわぶんいせき,諏訪分遺跡,世田谷区 東玉川一丁目,[縄文時代（前期）],集落,,
1311231500,13112,315,みやのはら1ごうふん,宮之原1号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,形態（円墳） [古墳時代]周溝 横穴式石室,土師器 須恵器
1311231600,13112,316,のげ7ごうふん,野毛7号墳,世田谷区 野毛一丁目,[古墳時代],古墳,形態（ブリッジ付?円墳） [古墳時代]周溝,
1311231700,13112,317,のげ8ごうふん,野毛8号墳,世田谷区 野毛一丁目,[古墳時代],古墳,形態（ブリッジ付?円墳） [古墳時代]周溝,
1311231800,13112,318,のげ9ごうふん,野毛9号墳,世田谷区 野毛一丁目 野毛二丁目,[古墳時代],古墳,形態（円墳） [古墳時代]周溝,土師器
1311231900,13112,319,つるがくぼいせき,鶴ヶ久保遺跡,世田谷区 野沢一丁目 下馬三丁目,[旧石器時代][縄文時代（中期～後期）][近世],集落,[縄文時代]住宅 竪穴 土坑 集石土坑 野外炉 屋外埋甕 伏甕 掘立柱建物跡 ピット [近世]～溝 地下式杭 井戸 土坑 建物跡 ピット,石器 縄文土器 土製品 石器 装飾品 陶磁器 土製品 石製品 銭貨 金属製品 硝子製品
1311232000,13112,320,おやまひがしはらいせき,尾山東原遺跡,世田谷区 尾山台二丁目,[縄文時代（中期）],包蔵地,,
1311232100,13112,321,りょうのさかひがしいせき,寮の坂東遺跡,世田谷区 尾山台一丁目,[縄文時代（中期）][近世],包蔵地,,
1311232200,13112,322,おかもとはらみなみいせき,岡本原南遺跡,世田谷区 岡本一丁目,[縄文時代（早期・中期）][古墳時代],集落,,
1311232300,13112,323,しもやま2ごうふん,下山2号墳,世田谷区 瀬田五丁目,[古墳時代],古墳,形態（円墳） [古墳時代]周溝,
1311232400,13112,324,しもやま3ごうふん,下山3号墳,世田谷区 瀬田五丁目,[古墳時代],古墳,形態（ブリッジ付円墳） [古墳時代]周溝,
1311232500,13112,325,たいしどうしもほんむらいせき,太子堂下本村遺跡,世田谷区 三宿二丁目 太子堂三丁目,[旧石器時代][縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][近世],集落,,
1311232600,13112,326,まるやまひがしいせき,丸山東遺跡,世田谷区 深沢五丁目,[縄文時代][中世][近世],包蔵地,,
1311232700,13112,327,のげ10ごうふん,野毛10号墳,世田谷区 野毛二丁目,[古墳時代],古墳,円墳 古墳周溝,土師器 須恵器
1311233000,13112,330,のげ11ごうふん,野毛11号墳,世田谷区 野毛一丁目,[古墳時代],古墳,円墳 古墳周溝,
1311233100,13112,331,のげ12ごうふん,野毛12号墳,世田谷区 野毛一丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,
1311233200,13112,332,とのやまおうけつぼぐん,殿山横穴墓群,世田谷区 大蔵五丁目,古墳,横穴墓,,直刀1、鉄鏃10、刀子1、勾玉2、管玉4、棗玉3、丸玉20、ガラス小玉15、須恵器（提瓶）1、人骨
1311233300,13112,333,てんじんやまいせき,天神山遺跡,世田谷区 野毛一丁目,[旧石器時代][縄文時代（後期）][近世],集落,,
1311233400,13112,334,のげ13ごうふん,野毛13号墳,世田谷区 野毛一丁目,[古墳時代],古墳,方墳 [古墳時代]周濠,埴輪 土師器 鉄製品（鉄鎌）
