JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13221004200,13221,42,なかざととうこういんいせき,中里東光院遺跡,清瀬市 中里二丁目,[旧石器時代][縄文時代（中期）],包蔵地,,ナイフ形石器　剥片　縄文土器　打斧
13221004300,13221,43,,清瀬市№43遺跡,清瀬市 中里二丁目,[縄文時代（中期）],包蔵地,,縄文土器
13221004400,13221,44,,清瀬市№44遺跡,清瀬市 中里二丁目,[縄文時代（中期）],包蔵地,,縄文土器　焼礫
13221004500,13221,45,,清瀬市№45遺跡,清瀬市 中里一丁目,[縄文時代（中期）],包蔵地,,縄文土器
13221004600,13221,46,なかざとかみしんでんいせき,中里上新田遺跡,清瀬市 中里二丁目,[弥生時代],包蔵地,,弥生土器
13221004700,13221,47,,清瀬市№47遺跡,清瀬市 中里四丁目,[中世],城館？,[中世]方形土塁,鎧　太刀金具　弓
13221004800,13221,48,,清瀬市№48遺跡,清瀬市 下宿一丁目,[平安時代],包蔵地,,土師器
13221004900,13221,49,,清瀬市№49遺跡,清瀬市 下宿一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器
13221005000,13221,50,,清瀬市№50遺跡,清瀬市 下宿一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　焼礫　土師器　須恵器
13221005100,13221,51,,清瀬市№51遺跡,清瀬市 下宿二丁目,[平安時代],包蔵地,,土師器
13221005200,13221,52,,清瀬市№52遺跡,清瀬市 下宿二丁目,[縄文時代（前期）][平安時代],包蔵地,,縄文土器　土師器　須恵器
13221005300,13221,53,,清瀬市№53遺跡,清瀬市 下宿二丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器　須恵器
13221005400,13221,54,,清瀬市№54遺跡,清瀬市 下宿二丁目,[平安時代],包蔵地,,土師器　須恵器　鉄滓
13221005500,13221,55,,清瀬市№55遺跡,清瀬市 下宿二丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器　須恵器
13221005600,13221,56,,清瀬市№56遺跡,清瀬市 下宿二丁目,[平安時代],包蔵地,,土師器　須恵器
13221005700,13221,57,,清瀬市№57遺跡,清瀬市 下宿二丁目,[平安時代],包蔵地,,土師器　須恵器
13221005800,13221,58,きよとしたじゅくいせき,清戸下宿遺跡,清瀬市 下宿二丁目　 下宿三丁目,[縄文時代（前期～中期）][平安時代][中世],集落,[平安時代]住居　[中世]竪穴　配石　井戸,縄文土器　石鏃　土師器　須恵器　陶器　カワラケ　擂鉢　石臼　板碑　五輪塔　銭貨(永楽通宝・聖宋元宝）
13221005900,13221,59,,清瀬市№59遺跡,清瀬市 下宿三丁目,[平安時代],包蔵地,,土師器　須恵器
13221006000,13221,60,,清瀬市№60遺跡,清瀬市 下宿三丁目,[平安時代],包蔵地,,土師器
13221006100,13221,61,,清瀬市№61遺跡,清瀬市 下宿三丁目,[平安時代],包蔵地,,須恵器
13221006200,13221,62,したじゅくこわしみずいせき,下宿強清水遺跡,清瀬市 旭ヶ丘六丁目　 下宿三丁目,[旧石器時代][縄文時代（早期～中期・晩期）][中世],集落・城館？,[旧石器時代]礫群　[縄文時代]住居　炉穴　土坑　[中世]溝,ナイフ形石器　尖頭器　石刃　掻器　彫器　錐　石核　縄文土器　石鏃　石皿
13221006300,13221,63,,清瀬市№63遺跡,清瀬市 竹丘二丁目,[縄文時代（中期）],包蔵地,,縄文土器　焼礫
13221006400,13221,64,おつかさまいせき,お塚様遺跡,清瀬市 上清戸二丁目,[中世],塚,,
13221006500,13221,65,いせいせき,伊勢遺跡,清瀬市 中清戸二丁目,[旧石器時代][縄文時代（早期・中期）][近世],集落,[縄文時代]土坑　[近世]炭　窯,ナイフ形石器　石核　剥片　縄文土器　打斧　石鏃　土師器　須恵器　陶磁器　泥面子
13221006600,13221,66,,清瀬市№66遺跡,清瀬市 中清戸五丁目,[縄文時代（中期）],包蔵地,,縄文土器
13221006700,13221,67,,清瀬市№67遺跡,清瀬市 中清戸三丁目,[平安時代],包蔵地,,土師器
13221006800,13221,68,,清瀬市№68遺跡,清瀬市 中清戸三丁目,[平安時代],包蔵地,,土師器
13221006900,13221,69,,清瀬市№69遺跡,清瀬市 中清戸一丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧　焼礫
13221007000,13221,70,,清瀬市№70遺跡,清瀬市 中清戸一丁目,[縄文時代（中期）],包蔵地,,縄文土器
13221007100,13221,71,,清瀬市№71遺跡,清瀬市 中清戸一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器
13221007200,13221,72,,清瀬市№72遺跡,清瀬市 下清戸三丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器
13221007300,13221,73,,清瀬市№73遺跡,清瀬市 下清戸三丁目,[平安時代],包蔵地,,土師器
13221007400,13221,74,,清瀬市№74遺跡,清瀬市 下清戸一丁目,[平安時代],包蔵地,,土師器　須恵器
13221007500,13221,75,,清瀬市№75遺跡,清瀬市 下清戸一丁目,[平安時代],包蔵地,,土師器
13221007600,13221,76,,清瀬市№76遺跡,清瀬市 下宿二丁目,[古墳時代?][奈良時代?][平安時代?],包蔵地,[時代不明]住居,土師器
13221007700,13221,77,したじゅくうちやまいせき,下宿内山遺跡,清瀬市 下宿三丁目,[旧石器時代][縄文時代（早期～晩期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]竪穴状遺構　集石　土坑　[弥生時代]住居　[奈良時代][平安時代]住居　ピット群　[中世]掘立柱建物　井戸　地下式土坑　[近世]竪穴状遺構　土坑　集石　農道　河道,尖頭器　剥片　縄文土器　土師器　須恵器　鉄製品　陶磁器　板碑　木製品
